# Notes : Entities from the selected region(s) of the Venn diagram:
#EL1 ^ EL2
#
#EL1 : FF_blank_100%
#    Source Experiment : AH_PoroshellC18_positive
#    Source Organism : Homo sapiens
#    Source Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
#
#EL2 : FF80%_K_vs_PEX
#    Source Experiment : AH_PoroshellC18_positive
#    Source Organism : Homo sapiens
#    Source Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
#
#
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_PoroshellC18_positive_2017_Aug_08_14_42_33
# Owner : gxuser
# Created On : Fri Dec 08 11:36:34 CET 2017
Compound	Number Passed ( FF_blank_100% )	Number Passed ( FF80%_K_vs_PEX )	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
361.1252@8.85588	1	2	173491.0	178232.0	403599.0	148653.0	162258.0	145645.0	310364.0	377826.0	160886.0	137577.0	165125.0	424628.0	211482.0	675067.0	210607.0	311445.0	349296.0	262771.0	184729.0	289987.0	269482.0	254758.0	417987.0	403921.0	348030.0	333308.0	189360.0	139739.0	366083.0	349125.0	406676.0	675575.0	302471.0	443481.0	106422.0	225807.0	107784.0	101595.0	97534.0	97609.0	219021.0	225491.0	207296.0	219028.0
940.6671@8.857136	1	2	57058.0	77568.0	30681.0	235906.0	30521.0	48636.0	31761.0	66628.0	17107.0	29260.0	23726.0	72246.0	62335.0	37493.0	28182.0	98524.0	29383.0	37492.0	1.0	28551.0	57289.0	48571.0	46643.0	43932.0	56804.0	42407.0	31828.0	25645.0	27820.0	54693.0	44127.0	201409.0	35799.0	459366.0	56549.0	39651.0	51584.0	41916.0	29935.0	25489.0	54087.0	48794.0	41458.0	38046.0
896.64246@8.894257	1	2	55295.0	70800.0	28001.0	225274.0	27988.0	46567.0	29892.0	57927.0	15713.0	23898.0	20621.0	61774.0	55439.0	35198.0	26579.0	86242.0	28617.0	30039.0	19326.0	27620.0	52716.0	47728.0	40666.0	37579.0	47863.0	43055.0	29768.0	21507.0	21990.0	54699.0	35935.0	195091.0	33804.0	420634.0	57863.0	32831.0	45530.0	36703.0	31862.0	24246.0	46832.0	45866.0	37685.0	35440.0
297.3403@8.916731	1	2	61600.0	603909.0	152637.0	82778.0	73631.0	94479.0	1291896.0	194029.0	50419.0	133507.0	56230.0	122911.0	53957.0	425636.0	55395.0	134865.0	109744.0	461190.0	297455.0	184326.0	53455.0	53999.0	149595.0	405003.0	111195.0	138733.0	72311.0	101432.0	113504.0	272036.0	148226.0	118751.0	60544.0	2588651.0	86102.0	374672.0	85080.0	86605.0	74636.0	76291.0	168116.0	165268.0	193993.0	165174.0
266.1653@8.924597	1	2	80181.0	64777.0	163563.0	89939.0	59869.0	60647.0	165052.0	145683.0	70652.0	52634.0	91252.0	259380.0	74022.0	153309.0	60628.0	159665.0	142844.0	150208.0	77143.0	157376.0	87064.0	79287.0	148048.0	129236.0	123753.0	168657.0	67810.0	56137.0	217590.0	150053.0	150701.0	159069.0	73408.0	255741.0	47684.0	93815.0	47598.0	40398.0	43559.0	42879.0	94389.0	94137.0	87429.0	88875.0
355.07013@8.925865	1	2	176712.0	159510.0	340635.0	130381.0	86616.0	114465.0	320615.0	253617.0	134992.0	152805.0	132405.0	422001.0	127659.0	368944.0	131013.0	356075.0	329209.0	262711.0	153332.0	260849.0	109730.0	121715.0	292392.0	377312.0	314110.0	326632.0	158862.0	103161.0	424911.0	334589.0	343304.0	965385.0	134668.0	416898.0	107107.0	230980.0	96946.0	96233.0	99195.0	97846.0	213800.0	225161.0	211628.0	223584.0
852.6153@8.933324	1	2	39147.0	52640.0	34461.0	149416.0	22399.0	36533.0	32357.0	58270.0	16760.0	25014.0	22263.0	57155.0	44544.0	34340.0	24747.0	73591.0	34294.0	37577.0	22822.0	39193.0	39139.0	39387.0	44592.0	39472.0	49908.0	47268.0	26208.0	20721.0	1.0	48675.0	40290.0	142601.0	30692.0	281576.0	41416.0	38400.0	34476.0	30678.0	23999.0	24822.0	46749.0	43891.0	36476.0	38468.0
326.0709@8.933314	1	2	30844.0	25997.0	40354.0	26855.0	22957.0	28020.0	43934.0	48005.0	18307.0	18101.0	19770.0	41383.0	29973.0	40165.0	20729.0	37635.0	43225.0	45852.0	22393.0	41854.0	28009.0	26455.0	41859.0	44549.0	50814.0	52224.0	20464.0	22310.0	40261.0	49577.0	53675.0	44823.0	23702.0	36745.0	26095.0	28850.0	27019.0	24826.0	20024.0	19597.0	47523.0	48052.0	40074.0	37888.0
325.37207@8.944372	1	2	1142174.0	1004917.0	1890020.0	1137729.0	982485.0	929843.0	2002558.0	2167892.0	977621.0	889500.0	860964.0	2136443.0	1050626.0	2396316.0	882441.0	2217571.0	2288355.0	2203927.0	1020010.0	2006905.0	1089441.0	1036166.0	2175470.0	2200049.0	2224938.0	2151000.0	1015887.0	986181.0	2123962.0	2002065.0	2247796.0	2203247.0	984823.0	2135189.0	1073884.0	2011447.0	1131573.0	954200.0	996138.0	920857.0	1922977.0	2196705.0	1982768.0	2234297.0
791.56165@8.974119	1	2	51505.0	60758.0	67241.0	166431.0	38448.0	47835.0	74072.0	90679.0	28187.0	38619.0	33366.0	91952.0	53834.0	73972.0	34920.0	114024.0	67564.0	75383.0	33017.0	78276.0	51479.0	48520.0	76869.0	78126.0	81806.0	74855.0	39804.0	33441.0	71304.0	83567.0	68100.0	173854.0	41446.0	321593.0	48705.0	73643.0	47844.0	40693.0	39676.0	31790.0	87454.0	84187.0	78657.0	72309.0
266.16525@9.001512	1	2	163711.0	158254.0	331989.0	183767.0	135763.0	137938.0	380139.0	302732.0	147904.0	138550.0	166875.0	367451.0	150761.0	324120.0	139689.0	336018.0	323064.0	296417.0	180824.0	304695.0	149456.0	156957.0	313816.0	288058.0	299690.0	352662.0	160146.0	128465.0	407366.0	325373.0	323930.0	299474.0	145208.0	396940.0	137676.0	265706.0	127652.0	124001.0	126222.0	119254.0	246315.0	268325.0	271921.0	264386.0
747.5358@9.014763	1	2	116621.0	121179.0	152783.0	251775.0	89907.0	108315.0	156780.0	189432.0	85217.0	95830.0	84568.0	187938.0	114322.0	158414.0	88514.0	206308.0	158799.0	162105.0	88674.0	152680.0	103337.0	103414.0	176583.0	165017.0	179083.0	174480.0	103623.0	90861.0	156162.0	182103.0	177907.0	289812.0	92049.0	444751.0	109429.0	158171.0	121600.0	95533.0	102862.0	90540.0	169813.0	182033.0	169332.0	166204.0
703.50946@9.055284	1	2	179521.0	188323.0	243378.0	350232.0	150970.0	169843.0	246514.0	289626.0	129209.0	143042.0	132270.0	259182.0	113229.0	234433.0	148002.0	303019.0	258614.0	269813.0	134870.0	234350.0	185742.0	170123.0	257594.0	269466.0	284033.0	286245.0	149641.0	139428.0	251535.0	275972.0	279609.0	391843.0	159403.0	565073.0	183940.0	252329.0	172446.0	163073.0	148302.0	144982.0	268357.0	247862.0	246046.0	242375.0
659.48315@9.096594	1	2	241722.0	238706.0	308630.0	413046.0	170659.0	223813.0	325294.0	389101.0	162421.0	193908.0	172209.0	312718.0	238286.0	310359.0	188564.0	346024.0	327899.0	343641.0	169388.0	297449.0	237770.0	229070.0	331516.0	323143.0	356092.0	358147.0	178472.0	183482.0	303966.0	351192.0	378383.0	461201.0	212693.0	632787.0	237936.0	287749.0	227667.0	212848.0	193828.0	168501.0	338184.0	333807.0	326605.0	313503.0
206.16743@9.094352	1	1	24029.0	1.0	48904.0	1.0	1.0	1.0	35708.0	41912.0	21376.0	1.0	1.0	64130.0	1.0	73662.0	24312.0	42143.0	42135.0	37280.0	30875.0	31404.0	27924.0	23949.0	43595.0	49409.0	44161.0	44321.0	23329.0	1.0	59577.0	41640.0	55142.0	69606.0	35712.0	54652.0	1.0	27908.0	1.0	1.0	1.0	1.0	28657.0	27514.0	26580.0	28526.0
234.16257@9.118821	1	2	167123.0	162321.0	341885.0	133064.0	115536.0	141452.0	261705.0	232329.0	174844.0	106240.0	123711.0	398551.0	121324.0	375201.0	155086.0	251628.0	268596.0	214826.0	246805.0	274299.0	158018.0	179795.0	305744.0	321310.0	473601.0	269102.0	168015.0	138181.0	333616.0	267360.0	329503.0	337874.0	189157.0	381266.0	105359.0	194483.0	106727.0	97399.0	95164.0	98591.0	195443.0	205739.0	200465.0	193042.0
203.13148@9.12945	1	2	83128.0	89791.0	156772.0	68718.0	57023.0	68754.0	143954.0	150437.0	82092.0	62052.0	85172.0	218777.0	64854.0	245812.0	88235.0	145476.0	149161.0	123918.0	101378.0	122944.0	96328.0	94039.0	155550.0	169560.0	155109.0	151896.0	84595.0	76178.0	191697.0	138755.0	180900.0	222092.0	114345.0	175166.0	50257.0	99209.0	51761.0	50173.0	49057.0	45153.0	97558.0	102755.0	99473.0	95784.0
615.4568@9.13794	1	2	278005.0	253807.0	315904.0	460548.0	202484.0	247710.0	357155.0	399439.0	183114.0	212480.0	200489.0	328827.0	288400.0	343344.0	199473.0	376915.0	345629.0	369466.0	180580.0	310566.0	242569.0	252976.0	357180.0	355091.0	399415.0	405254.0	217340.0	193632.0	343269.0	377698.0	401541.0	475361.0	230101.0	605759.0	258760.0	310887.0	264003.0	226353.0	207458.0	190993.0	364280.0	379056.0	348234.0	335112.0
349.2234@9.143955	1	2	154924.0	141977.0	281652.0	153993.0	147748.0	143283.0	286425.0	303348.0	122980.0	145380.0	131803.0	259266.0	149894.0	282507.0	135429.0	280194.0	297055.0	288890.0	141279.0	275745.0	123327.0	148029.0	310287.0	271555.0	294279.0	296512.0	148177.0	140909.0	319975.0	274696.0	287860.0	290681.0	138684.0	287867.0	155102.0	265430.0	151603.0	140686.0	138754.0	149285.0	294002.0	284032.0	291735.0	302328.0
307.25128@9.163382	1	1	31399.0	32594.0	58560.0	1.0	1.0	1.0	1.0	52228.0	23708.0	22930.0	1.0	69353.0	1.0	75593.0	20975.0	57697.0	61469.0	36276.0	30406.0	38767.0	1.0	25419.0	41702.0	50828.0	36160.0	56963.0	24815.0	1.0	63856.0	47297.0	58475.0	48932.0	32588.0	82532.0	1.0	1.0	1.0	1.0	1.0	1.0	24506.0	28543.0	1.0	30491.0
571.43066@9.179059	1	2	281457.0	251838.0	279802.0	458613.0	183618.0	242596.0	315557.0	331692.0	172272.0	207694.0	175359.0	302921.0	290749.0	247748.0	179301.0	306023.0	304120.0	320630.0	183835.0	276878.0	242310.0	265585.0	295707.0	295999.0	346493.0	364884.0	189982.0	189986.0	283536.0	335235.0	350846.0	423413.0	214871.0	501017.0	265213.0	264888.0	214033.0	234331.0	202026.0	180710.0	305143.0	314957.0	299723.0	274326.0
321.2645@9.199593	1	2	31362.0	29541.0	62613.0	32403.0	30352.0	30986.0	72725.0	61781.0	29729.0	31960.0	30296.0	63556.0	34863.0	69773.0	29053.0	63057.0	66122.0	66780.0	29335.0	68547.0	32142.0	34062.0	64242.0	64408.0	65153.0	67319.0	28235.0	28878.0	1.0	62576.0	68914.0	68189.0	28318.0	62744.0	31877.0	63128.0	31836.0	33127.0	28303.0	31205.0	58769.0	64863.0	66077.0	62143.0
281.2723@9.199637	1	1	1.0	1.0	35234.0	1.0	1.0	1.0	43588.0	41451.0	1.0	1.0	1.0	48414.0	1.0	39505.0	1.0	38030.0	42097.0	43238.0	1.0	36696.0	19454.0	1.0	38014.0	33372.0	37008.0	39803.0	18030.0	1.0	35572.0	37180.0	39922.0	35574.0	21563.0	37198.0	21741.0	36628.0	21616.0	1.0	1.0	18619.0	42196.0	45069.0	39640.0	35884.0
527.4039@9.218679	1	2	170949.0	157040.0	146795.0	363271.0	99278.0	169253.0	170970.0	196441.0	87708.0	126888.0	98909.0	164917.0	183469.0	137770.0	98524.0	199965.0	153902.0	181963.0	108134.0	153927.0	153569.0	171870.0	162440.0	164886.0	207447.0	213655.0	116111.0	1.0	163841.0	197816.0	205405.0	257041.0	130928.0	325811.0	180789.0	136374.0	160534.0	139403.0	107330.0	98786.0	174044.0	176950.0	165427.0	145423.0
891.5344@9.2162	1	2	14102.0	12835.0	38972.0	14781.0	14425.0	14063.0	49463.0	45004.0	1.0	13667.0	13164.0	40795.0	1.0	42084.0	11726.0	42861.0	46569.0	40721.0	14451.0	39120.0	16096.0	15927.0	41782.0	40232.0	43176.0	40739.0	13616.0	12273.0	40762.0	43634.0	40544.0	40049.0	13024.0	39797.0	1.0	39607.0	1.0	13753.0	14226.0	14300.0	40296.0	43709.0	39399.0	43632.0
483.3774@9.255391	1	2	93120.0	86386.0	107543.0	260630.0	54651.0	77417.0	110841.0	119148.0	57988.0	71021.0	60757.0	123268.0	88410.0	108234.0	65426.0	137348.0	107784.0	118248.0	66658.0	107006.0	78722.0	96675.0	118590.0	110265.0	132270.0	123865.0	75149.0	68307.0	102350.0	130241.0	123265.0	192361.0	75353.0	242449.0	83600.0	115576.0	83500.0	68713.0	64266.0	66646.0	110462.0	112342.0	118625.0	113711.0
847.50934@9.255558	1	1	13609.0	14672.0	34015.0	12614.0	11588.0	11580.0	35662.0	36100.0	1.0	1.0	12600.0	34779.0	1.0	35306.0	1.0	36148.0	35203.0	44365.0	11529.0	35950.0	11861.0	10984.0	36036.0	33807.0	38288.0	35864.0	11922.0	1.0	33429.0	39857.0	37001.0	32546.0	12279.0	32378.0	10639.0	34675.0	14519.0	11645.0	1.0	1.0	31592.0	36900.0	38524.0	35512.0
429.38245@9.259013	1	2	53885.0	51032.0	94456.0	50134.0	44144.0	47680.0	98478.0	92517.0	47168.0	53329.0	48213.0	88835.0	50792.0	95183.0	47071.0	90545.0	98472.0	93967.0	44654.0	101636.0	49951.0	54405.0	107162.0	89110.0	102653.0	93238.0	47758.0	44321.0	94845.0	97434.0	92648.0	91321.0	41649.0	81771.0	55758.0	87950.0	52764.0	51184.0	48388.0	45537.0	88990.0	93008.0	95652.0	93886.0
439.35126@9.287776	1	2	72692.0	87857.0	122087.0	230900.0	74553.0	77171.0	118366.0	148012.0	65595.0	72701.0	72761.0	143051.0	79234.0	138824.0	70645.0	161027.0	123447.0	147937.0	65535.0	125767.0	81063.0	79601.0	133147.0	140082.0	151912.0	148973.0	77405.0	60879.0	150236.0	146375.0	143195.0	198280.0	82386.0	231114.0	78482.0	129836.0	86769.0	76764.0	69830.0	63196.0	122039.0	129776.0	122652.0	141262.0
395.32492@9.315401	1	2	56990.0	55322.0	87183.0	158535.0	39322.0	53682.0	97861.0	85538.0	43699.0	46613.0	1.0	100074.0	56778.0	79439.0	45223.0	112577.0	84399.0	96168.0	43737.0	90365.0	53726.0	52065.0	91531.0	93090.0	97727.0	95892.0	39257.0	45470.0	93645.0	78431.0	96479.0	115777.0	50295.0	145064.0	57285.0	86282.0	53338.0	47661.0	43550.0	32369.0	81715.0	86776.0	91922.0	80382.0
334.27222@9.328849	1	2	42343.0	59098.0	87621.0	190495.0	40023.0	46312.0	1.0	104198.0	39870.0	1.0	37904.0	101588.0	47159.0	87858.0	41955.0	111277.0	82400.0	82592.0	40523.0	82021.0	1.0	40171.0	1.0	80517.0	80849.0	84763.0	45122.0	39178.0	91362.0	86324.0	82802.0	123852.0	1.0	162594.0	1.0	97722.0	45539.0	42911.0	41330.0	39513.0	75739.0	92304.0	88946.0	81712.0
321.26486@9.3286	1	2	26115.0	23343.0	45343.0	26464.0	26173.0	25161.0	52471.0	50200.0	1.0	26682.0	21979.0	50247.0	25708.0	55180.0	22101.0	51198.0	56946.0	52196.0	23263.0	57099.0	25912.0	25709.0	50882.0	49363.0	50448.0	55276.0	25114.0	24632.0	53506.0	51266.0	49208.0	46641.0	24664.0	47171.0	26074.0	47406.0	26072.0	25781.0	25110.0	20631.0	1.0	50785.0	47378.0	45545.0
325.12045@9.333984	1	2	61546.0	62322.0	110411.0	47483.0	35952.0	44490.0	85918.0	89090.0	52566.0	46044.0	43391.0	136039.0	49165.0	155834.0	54612.0	102232.0	108615.0	82235.0	69752.0	83071.0	52336.0	59773.0	97137.0	123247.0	112265.0	104258.0	51894.0	34403.0	117979.0	100022.0	124855.0	323929.0	70480.0	138251.0	36141.0	75954.0	33372.0	36334.0	31452.0	26472.0	71713.0	79802.0	75343.0	74877.0
387.04214@9.413178	1	2	290055.0	247033.0	410682.0	233408.0	184858.0	217910.0	441290.0	421811.0	251870.0	220952.0	205923.0	561794.0	193004.0	765865.0	254114.0	457654.0	458700.0	375063.0	290925.0	415360.0	214935.0	260096.0	479210.0	657385.0	532992.0	488470.0	256466.0	187417.0	600513.0	499424.0	563627.0	826866.0	297590.0	598241.0	177492.0	350131.0	171952.0	167674.0	176391.0	163443.0	348857.0	373974.0	361768.0	368626.0
422.1916@9.532591	1	2	98412.0	70222.0	120517.0	95176.0	1.0	81141.0	147264.0	94018.0	94150.0	70007.0	70709.0	214006.0	39076.0	102892.0	93014.0	183878.0	144032.0	123560.0	123553.0	1.0	1.0	1.0	151855.0	200461.0	171564.0	164470.0	81119.0	56022.0	165802.0	146631.0	203527.0	322115.0	39614.0	169634.0	75812.0	162188.0	76099.0	72136.0	73240.0	65580.0	157308.0	159246.0	150058.0	154970.0
297.26733@9.599829	1	2	221223.0	203252.0	481891.0	258508.0	231811.0	253042.0	459384.0	466020.0	221756.0	247179.0	225423.0	468071.0	219391.0	496153.0	225056.0	507158.0	461599.0	499040.0	193548.0	475307.0	238061.0	224068.0	398259.0	472902.0	485290.0	481429.0	218544.0	230646.0	462711.0	480696.0	433054.0	472198.0	29793.0	465765.0	260447.0	473934.0	259135.0	231191.0	234871.0	225848.0	482148.0	484872.0	410651.0	424670.0
218.16766@9.638582	1	2	161951.0	151598.0	257154.0	199128.0	70696.0	1.0	270115.0	112562.0	116003.0	94644.0	155098.0	396063.0	81434.0	395943.0	70874.0	197666.0	212962.0	211361.0	125949.0	305664.0	474182.0	117793.0	266845.0	266548.0	242015.0	369499.0	115640.0	109885.0	536300.0	249537.0	222258.0	306414.0	133224.0	258656.0	104941.0	180472.0	105671.0	98213.0	96425.0	92906.0	176799.0	177477.0	176180.0	181174.0
278.15222@9.650609	1	2	102147.0	102941.0	199139.0	131730.0	98862.0	115260.0	261473.0	219398.0	101087.0	101268.0	116937.0	265105.0	106961.0	216418.0	109385.0	117339.0	217137.0	230874.0	115844.0	183078.0	106388.0	101522.0	272252.0	1.0	199543.0	113469.0	96842.0	99594.0	356722.0	180121.0	193562.0	253932.0	112200.0	300239.0	1.0	160372.0	83668.0	85778.0	85331.0	1.0	163806.0	183320.0	173916.0	166977.0
148.01611@9.654001	1	2	145536.0	150967.0	262677.0	172759.0	136770.0	163947.0	292954.0	249654.0	1.0	141396.0	114640.0	305009.0	135149.0	240214.0	147845.0	277604.0	244539.0	252213.0	167530.0	1.0	146950.0	94456.0	307068.0	251906.0	182300.0	312872.0	150415.0	98028.0	393333.0	228662.0	230822.0	304380.0	159517.0	329794.0	129927.0	226825.0	123702.0	77247.0	1.0	111670.0	216982.0	223725.0	209697.0	1.0
297.26715@9.687533	1	2	1.0	335827.0	199584.0	309927.0	353103.0	371657.0	634665.0	76354.0	1.0	339150.0	344162.0	1.0	389508.0	713852.0	250988.0	731584.0	535172.0	792865.0	331132.0	681395.0	357776.0	1.0	743838.0	215196.0	736495.0	214732.0	348597.0	1.0	183252.0	203978.0	737148.0	199633.0	1.0	650832.0	309988.0	733932.0	329478.0	389471.0	366405.0	378960.0	721343.0	80709.0	192613.0	790356.0
250.13943@9.728057	1	1	76792.0	66746.0	126519.0	1.0	1.0	47329.0	1.0	108199.0	65763.0	1.0	54803.0	159296.0	1.0	180729.0	1.0	1.0	113775.0	102391.0	77569.0	88899.0	67736.0	73568.0	115920.0	144287.0	115798.0	134292.0	70333.0	42760.0	1.0	104058.0	72595.0	1.0	91087.0	161458.0	47131.0	84625.0	41394.0	40968.0	37034.0	37464.0	83221.0	48813.0	86487.0	1.0
721.4995@9.879348	1	1	23734.0	136403.0	45773.0	34485.0	18397.0	1.0	62624.0	56147.0	16929.0	25321.0	15113.0	50809.0	28052.0	50656.0	1.0	1.0	48437.0	1.0	21588.0	47975.0	14749.0	23140.0	38097.0	47933.0	53721.0	48762.0	19198.0	1.0	49698.0	1.0	57344.0	54870.0	17914.0	71580.0	1.0	1.0	1.0	1.0	1.0	19942.0	54794.0	56187.0	48343.0	1.0
226.16946@4.762229	1	2	81831.0	74547.0	184009.0	95608.0	67940.0	100376.0	248915.0	120772.0	90118.0	75927.0	86975.0	1.0	74029.0	168343.0	68427.0	208718.0	1.0	202658.0	85047.0	137012.0	97434.0	76855.0	178678.0	176369.0	160556.0	92649.0	117035.0	84211.0	340420.0	171905.0	163520.0	191703.0	84890.0	1.0	42476.0	79874.0	1.0	39810.0	38797.0	33962.0	87867.0	75524.0	86109.0	80767.0
942.62415@4.9447675	1	1	181057.0	136850.0	400897.0	193346.0	148320.0	235715.0	359067.0	329865.0	202523.0	202844.0	214212.0	623223.0	179717.0	342078.0	193943.0	395635.0	354182.0	382803.0	201854.0	367327.0	208708.0	1.0	1.0	390395.0	1.0	224108.0	282678.0	188883.0	741836.0	407422.0	352860.0	381418.0	176849.0	1.0	115448.0	219162.0	112157.0	111774.0	113347.0	107373.0	214144.0	223669.0	226249.0	237987.0
752.4903@9.014951	1	2	17439.0	20517.0	29953.0	46442.0	13550.0	15799.0	27924.0	37372.0	1.0	1.0	12918.0	37685.0	22178.0	27755.0	13599.0	39381.0	32005.0	31116.0	1.0	31505.0	17241.0	18002.0	34854.0	33080.0	37683.0	37481.0	15643.0	15323.0	33573.0	33072.0	33786.0	57983.0	14018.0	88149.0	18822.0	30116.0	15028.0	15430.0	15588.0	1.0	35764.0	35577.0	30455.0	30512.0
708.4642@9.055879	1	2	35905.0	34357.0	44283.0	64815.0	23535.0	31905.0	50832.0	53169.0	23717.0	27864.0	22707.0	51482.0	35749.0	48379.0	25660.0	58448.0	54875.0	51797.0	25750.0	52116.0	34930.0	37191.0	49592.0	48966.0	53267.0	54668.0	27100.0	23582.0	52918.0	57193.0	55714.0	73529.0	27096.0	110340.0	33815.0	48850.0	32348.0	29109.0	27579.0	23760.0	53764.0	56780.0	52028.0	47160.0
620.4116@9.13862	1	2	45861.0	44250.0	57343.0	79112.0	35871.0	47767.0	59462.0	69286.0	29668.0	35583.0	30604.0	59987.0	45376.0	52705.0	39197.0	65884.0	60924.0	62946.0	1.0	60532.0	50999.0	44192.0	61901.0	55068.0	72785.0	72211.0	33993.0	36177.0	63911.0	74981.0	72806.0	82911.0	40536.0	98639.0	49126.0	49431.0	44440.0	44632.0	22153.0	34464.0	1.0	67700.0	56418.0	55353.0
576.3853@9.180034	1	1	50213.0	45195.0	54529.0	84525.0	1.0	46317.0	62241.0	1.0	1.0	1.0	33262.0	56610.0	51543.0	50206.0	35565.0	1.0	51466.0	59510.0	1.0	1.0	46203.0	45792.0	55528.0	52182.0	66115.0	69347.0	25934.0	32424.0	54939.0	63550.0	66989.0	1.0	39115.0	1.0	54007.0	50171.0	52380.0	42952.0	37395.0	31198.0	61720.0	62902.0	56008.0	51236.0
532.35876@9.219406	1	2	37150.0	35433.0	36542.0	1.0	16769.0	29058.0	39569.0	38056.0	17306.0	20332.0	20401.0	35382.0	40389.0	31811.0	17628.0	40018.0	37011.0	38758.0	20209.0	33834.0	35378.0	38204.0	39918.0	36858.0	44192.0	37395.0	1.0	15037.0	36048.0	38991.0	40498.0	54837.0	25181.0	1.0	25957.0	30591.0	31073.0	24345.0	21574.0	18051.0	35953.0	37192.0	38963.0	1.0
664.438@9.097223	1	2	42581.0	39332.0	58586.0	1.0	30525.0	38652.0	59203.0	66985.0	26975.0	35735.0	31563.0	56477.0	38934.0	58585.0	31507.0	65935.0	63334.0	65296.0	28236.0	55554.0	32938.0	44458.0	61695.0	57650.0	66126.0	63861.0	32856.0	1.0	54711.0	61879.0	63034.0	85776.0	29556.0	1.0	41843.0	51006.0	38865.0	35895.0	30669.0	32787.0	65397.0	66354.0	58502.0	54528.0
