# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_positive
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_positive_2017_Aug_02_10_28_46
# Owner : gxuser
# Created On : Wed Aug 02 11:22:13 CEST 2017
Compound	Number Passed	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
229.08923@9.205641	4	892746.0	136588.0	547414.0	1166896.0	2994032.0	907814.0	896056.0	3523604.0	772085.0	9689830.0	1150063.0	229260.0	2418170.0	1181148.0	1501108.0	1.04531E7	6180448.0	7169481.0	545837.0	5870829.0	1652904.0	2637243.0	6747095.0	6244769.0	657236.0	919888.0	3980179.0	461999.0	4427838.0	1.2698637E7	3.8867956E7	3490859.0	4738420.0	5566288.0	463327.0	5091206.0	832661.0	1050098.0	857231.0	702275.0	8577610.0	321884.0	1663117.0	534445.0	529866.0	3290822.0	1923356.0	2232399.0	3691241.0	239689.0	1.1081431E7	591042.0	356693.0	1034816.0	8248510.0	3957565.0	4457817.0	5097892.0	4329710.0	9120432.0	5325246.0	4160068.0	3890013.0	7972645.0
185.09937@9.207824	4	300046.0	1.0	183013.0	378291.0	394947.0	291890.0	290445.0	440283.0	246328.0	2898386.0	372450.0	80348.0	780206.0	379265.0	485882.0	3183636.0	1805504.0	2218591.0	159627.0	1849656.0	542310.0	817376.0	2051180.0	1998163.0	214517.0	306903.0	1275669.0	1.0	1388929.0	3795106.0	3751494.0	1108701.0	562324.0	1775822.0	156648.0	1637173.0	284391.0	340260.0	284116.0	137603.0	2685101.0	101934.0	492411.0	173544.0	170402.0	1018177.0	620335.0	719360.0	1174781.0	60470.0	3280969.0	178463.0	121698.0	326180.0	1114655.0	1247055.0	1426562.0	1665453.0	1346878.0	1246892.0	1588087.0	683737.0	1154447.0	1197668.0
129.04282@9.255246	4	996444.0	360223.0	3252113.0	2578575.0	1.0	561676.0	920861.0	1.0	2216862.0	1794538.0	1778131.0	752978.0	2281604.0	1656558.0	1464043.0	2981657.0	765693.0	5180904.0	1600153.0	1968463.0	4171612.0	3331629.0	1077132.0	3391954.0	1900689.0	1653065.0	1181470.0	579527.0	1905558.0	3429230.0	377795.0	2512499.0	397397.0	1490645.0	1818459.0	3286895.0	3306087.0	3561244.0	906950.0	994562.0	2511251.0	1868039.0	679831.0	966886.0	1609616.0	1607261.0	3056127.0	2031396.0	2066266.0	822210.0	2419469.0	2368679.0	2400260.0	395102.0	950680.0	1011917.0	1252002.0	1542868.0	1147854.0	821585.0	1561554.0	1.0	974962.0	763272.0
257.10324@9.551797	4	1522257.0	702773.0	1703711.0	651041.0	714844.0	1288090.0	945404.0	399094.0	670377.0	1297661.0	701481.0	1234114.0	2490398.0	1319162.0	488219.0	1590834.0	668352.0	1022928.0	391581.0	617728.0	437503.0	591490.0	380566.0	992833.0	1551091.0	471803.0	339547.0	365160.0	538657.0	489092.0	326206.0	520376.0	362902.0	678830.0	729084.0	956923.0	422030.0	536177.0	349335.0	843162.0	429336.0	345451.0	1291011.0	374083.0	1240249.0	604282.0	920973.0	425187.0	766296.0	611054.0	1427933.0	1598831.0	927340.0	360519.0	1274375.0	1324156.0	1311499.0	1409988.0	1313512.0	1333886.0	1455105.0	1171423.0	1322417.0	1278732.0
921.79254@10.34618	2	69246.0	1.0	75095.0	81699.0	92510.0	93923.0	77402.0	84350.0	86263.0	90341.0	1.0	68966.0	88749.0	84771.0	1.0	81572.0	96876.0	83693.0	85911.0	82305.0	84716.0	82471.0	74102.0	79070.0	88006.0	74796.0	101325.0	70127.0	76862.0	81515.0	69731.0	1.0	1.0	91112.0	1.0	1.0	77353.0	87503.0	73013.0	1.0	1.0	1.0	76837.0	84597.0	71054.0	70549.0	83442.0	87765.0	1.0	77903.0	86443.0	1.0	86315.0	1.0	79277.0	78630.0	1.0	88577.0	82939.0	92494.0	91252.0	80523.0	82275.0	80127.0
853.8048@10.34662	2	82615.0	1.0	79517.0	86651.0	98337.0	106395.0	88540.0	96122.0	87538.0	100792.0	76359.0	75655.0	99091.0	93418.0	77276.0	92706.0	104071.0	99806.0	94196.0	1.0	91706.0	93764.0	84057.0	88943.0	91605.0	78223.0	108020.0	1.0	86251.0	89203.0	1.0	1.0	71369.0	103096.0	75962.0	96542.0	85572.0	95575.0	86598.0	1.0	66439.0	81714.0	83043.0	85423.0	74271.0	1.0	94917.0	100353.0	91143.0	88427.0	90874.0	1.0	96179.0	1.0	85396.0	89293.0	100966.0	89114.0	90403.0	97547.0	99186.0	95974.0	93625.0	88950.0
241.91846@10.347659	2	556580.0	506062.0	511491.0	591946.0	700839.0	688085.0	552968.0	696151.0	1.0	641837.0	1.0	466382.0	583358.0	632730.0	1.0	1.0	659041.0	652826.0	607873.0	623264.0	600363.0	612449.0	488587.0	589362.0	666118.0	506626.0	627767.0	556329.0	559647.0	674702.0	549315.0	486379.0	1.0	603389.0	506151.0	618068.0	557961.0	642914.0	537996.0	597116.0	441895.0	510598.0	529507.0	567873.0	519777.0	477377.0	596061.0	600971.0	550818.0	541516.0	608463.0	577337.0	629542.0	1.0	573961.0	1.0	621378.0	561028.0	623441.0	633109.0	606000.0	575415.0	566225.0	1.0
225.94505@10.404411	3	3972972.0	1.1448046E7	3446584.0	1.3175034E7	1.2349991E7	8190606.0	3733944.0	1.0	1.2509575E7	6413466.0	9284217.0	8912186.0	3731538.0	1.1787002E7	7763883.0	6294165.0	1.0	1.0179946E7	1.0184821E7	7935321.0	1.2724699E7	9671445.0	3551332.0	9479127.0	1.2411332E7	1.2915875E7	1.275526E7	1.0	1.0	1.2234449E7	7509406.0	1.0	1.2325535E7	9606230.0	1.0	1.199474E7	1.1105393E7	1.2955623E7	1.0009597E7	9469978.0	1.1417299E7	3884655.0	1.1651307E7	9553368.0	1.0	1.2278534E7	1.2485315E7	1.2603466E7	1.3079302E7	3152976.0	1.0595421E7	6360230.0	1.2686373E7	4317753.0	1.2459334E7	7485267.0	3831230.0	7913074.0	1.0	1.2804679E7	1.2510318E7	3736939.0	8761035.0	6870599.0
565.8808@10.404131	3	1620928.0	1579874.0	1679401.0	1.0	1620209.0	1700925.0	1648044.0	1671647.0	1753754.0	1703476.0	1697565.0	1.0	1881581.0	1517042.0	1750345.0	1658347.0	1272737.0	1840230.0	1126153.0	1943940.0	1742947.0	1751490.0	1699691.0	1.0	1709396.0	1806282.0	1671915.0	1.0	1888047.0	1692349.0	1.0	1738060.0	1739065.0	1713530.0	1739199.0	1614728.0	1763575.0	1801539.0	1671697.0	1629403.0	1747026.0	1.0	1625688.0	1697196.0	1636432.0	1548057.0	1689312.0	1701692.0	1.0	1.0	1884278.0	1.0	1737315.0	1.0	1739881.0	1659080.0	1763052.0	1696607.0	1656297.0	1747754.0	1709781.0	1736593.0	1646897.0	1667287.0
497.8935@10.402448	3	1758034.0	1718305.0	1.0	1948719.0	1812635.0	1771186.0	1791610.0	1911886.0	1365297.0	1882610.0	1796419.0	1820197.0	2023900.0	1661144.0	1944374.0	1120260.0	1967495.0	1981832.0	1359837.0	2101227.0	1835962.0	1898699.0	1842084.0	1953424.0	835035.0	1.0	1.0	1.0	2032451.0	1840555.0	1153957.0	959735.0	1824476.0	1814460.0	1836499.0	742650.0	1926168.0	1962941.0	1919340.0	1842865.0	1828295.0	688520.0	1774749.0	1866609.0	1778668.0	1803853.0	1874585.0	1922680.0	1905751.0	1.0	2032207.0	1824390.0	1.0	1.0	1884850.0	1836536.0	1.0	1809854.0	1867533.0	1901872.0	1859959.0	1955087.0	1356687.0	1717166.0
633.8685@10.401885	1	1458338.0	1.0	1604698.0	1614732.0	1503911.0	1539123.0	1553082.0	1477303.0	1503059.0	1.0	1483652.0	1072535.0	1.0	1376191.0	1382480.0	1.0	1541235.0	1641814.0	1687343.0	1689714.0	1.0	1548231.0	1.0	1614688.0	1317638.0	1.0	1577646.0	1.0	1666565.0	1553401.0	404796.0	1592342.0	1533426.0	1471724.0	1.0	1537184.0	1579638.0	1556355.0	1.0	1503853.0	1602217.0	1202183.0	1203232.0	1485026.0	1466221.0	1497321.0	1544218.0	1614987.0	1653553.0	1.0	1657044.0	1574781.0	1602875.0	1.0	1521046.0	1313934.0	1343330.0	1269108.0	1546117.0	1616938.0	1628327.0	1524748.0	1569403.0	1248924.0
701.8561@10.399341	1	1377227.0	1.0	1.0	1.0	1634228.0	1.0	1.0	1603435.0	1581573.0	1712835.0	1603792.0	1601126.0	1411711.0	1.0	1452504.0	1433968.0	1363935.0	1715477.0	1800167.0	1.0	1675932.0	1658817.0	1448695.0	1724540.0	746693.0	1.0	1.0	1.0	1805514.0	1.0	1383085.0	1733933.0	1664430.0	1586135.0	1643821.0	1644422.0	1707391.0	1678757.0	1724402.0	1355240.0	1478379.0	1.0	1561386.0	1605764.0	1577766.0	1644854.0	1666543.0	1715067.0	1453109.0	1.0	1790008.0	1305654.0	1.0	1.0	656346.0	1.0	950706.0	663499.0	1632820.0	1707120.0	1750137.0	1643861.0	1.0	1614918.0
769.8435@10.399668	1	1263893.0	1.0	1.0	1.0	1288391.0	1293458.0	574333.0	1477233.0	1277291.0	1573727.0	1.0	1404636.0	1189350.0	1.0	1463776.0	1518292.0	1244508.0	1593015.0	1.0	1.0	1.0	1.0	1212462.0	1248958.0	1205908.0	1.0	1.0	1.0	1635872.0	1067533.0	1.0	1.0	1545241.0	1.0	1.0	597724.0	1547828.0	1556803.0	1267809.0	1.0	1339587.0	597018.0	1438735.0	1.0	1.0	1513330.0	1251864.0	1591750.0	1319968.0	1080249.0	1374477.0	1530660.0	558606.0	1.0	1.0	401401.0	1346370.0	1255834.0	1317605.0	1.0	1586408.0	1154042.0	1545393.0	344496.0
429.90625@10.4217825	4	1171284.0	2983850.0	3363031.0	3328066.0	3127401.0	3208363.0	3058691.0	1.0	3229185.0	2321360.0	3302228.0	2014801.0	3402187.0	2033340.0	3293451.0	1988133.0	3172722.0	1675792.0	3462515.0	2704985.0	3326128.0	3182177.0	3221109.0	2330215.0	2334003.0	3369865.0	3388390.0	1.0	3480174.0	3104378.0	2032032.0	1.0	3165222.0	3174986.0	3160894.0	3074035.0	3286165.0	3328127.0	3318257.0	3153125.0	3434053.0	1943899.0	3033639.0	3102177.0	3027458.0	3198313.0	3275834.0	3262622.0	3322869.0	2308353.0	3589359.0	2113947.0	3299550.0	1281892.0	3237798.0	2346211.0	1150555.0	2810035.0	3222631.0	1.0	3270063.0	3111348.0	2314375.0	2461528.0
183.06664@10.795502	4	1243564.0	1084460.0	1936805.0	1293425.0	1674714.0	2015706.0	1392225.0	1226854.0	1392751.0	1927439.0	1279540.0	1981671.0	2151153.0	1269965.0	1411918.0	1862818.0	1455019.0	2283661.0	2014048.0	2315975.0	1083244.0	1466311.0	1270941.0	1928969.0	1342051.0	2851713.0	1834964.0	1065764.0	1160254.0	2374624.0	1053952.0	1307526.0	1521036.0	1133498.0	1652969.0	1467619.0	1340956.0	1420437.0	1559194.0	1341625.0	1165654.0	1176143.0	1550053.0	1947894.0	1960393.0	984277.0	1373753.0	2049045.0	1876035.0	1272229.0	2564641.0	1114057.0	1622150.0	1150976.0	1264526.0	1884788.0	1367209.0	1818684.0	1300384.0	1450672.0	1443450.0	1458749.0	1878824.0	1355238.0
197.11711@11.652648	2	1.0	1.0	152211.0	5393558.0	1.0	6428303.0	1586448.0	1.0	1.0	1.3709118E7	1.3320387E7	1478315.0	2028344.0	3.3384858E7	7624826.0	2394933.0	1.0	2.2622912E7	100763.0	1.0	1.0	6042674.0	1.0	1.2777819E7	176659.0	137771.0	639083.0	642465.0	1.0	1.0	252511.0	1.0	154607.0	1.0	1255802.0	2.212889E7	2215953.0	1.0	1.026512E7	5341694.0	3254998.0	2313771.0	2453335.0	983111.0	4473275.0	1283798.0	620894.0	50090.0	1.0	2625216.0	1.4914696E7	794813.0	631907.0	2829288.0	1.0	216712.0	76137.0	91707.0	96164.0	139551.0	118621.0	147615.0	173000.0	183930.0
202.14388@11.620911	2	7521435.0	5034992.0	6845377.0	7527836.0	5867215.0	9229410.0	1.0418077E7	9485726.0	7691384.0	7057626.0	6396564.0	9698303.0	7114763.0	5559034.0	6585652.0	1.0	7864705.0	7749043.0	1.2996429E7	1.0338551E7	1.0	1.0	8739251.0	1.0	8423288.0	6927254.0	1.0931521E7	7620411.0	1.0	1.0619517E7	5799902.0	9163754.0	1.0	8583439.0	1.0	9021424.0	7067250.0	1.3062822E7	1.0150706E7	7242996.0	9277469.0	5606290.0	7000641.0	7040566.0	6261072.0	5747114.0	8038760.0	9713592.0	8239950.0	8683542.0	1.1084271E7	7332625.0	9733831.0	1.0	9914161.0	9220948.0	7066484.0	7038598.0	9407961.0	7090469.0	9818038.0	7502316.0	9669097.0	7063304.0
306.19467@11.981061	4	1332035.0	2502552.0	1335858.0	1334900.0	1933397.0	1429624.0	1190902.0	1874486.0	3277454.0	1308529.0	563219.0	1762115.0	1502515.0	1483477.0	1677103.0	1778119.0	1486991.0	1734651.0	1365421.0	694467.0	1843945.0	1575628.0	1590231.0	1286758.0	1845665.0	1608163.0	1529697.0	2071653.0	1929673.0	3678044.0	1308770.0	1587192.0	1523855.0	1322920.0	2465067.0	1299135.0	2390279.0	2616288.0	1717850.0	2071239.0	1596121.0	1298381.0	1911261.0	1297408.0	1896717.0	1320969.0	1690806.0	4207018.0	3997505.0	1919995.0	1544348.0	1818955.0	1453854.0	1417839.0	1250889.0	1268570.0	1249201.0	1213948.0	1241881.0	1247114.0	1227552.0	1296084.0	1182749.0	1272861.0
219.12682@11.981297	4	9985667.0	1.9282388E7	9525166.0	9945173.0	1.4287288E7	1.0174758E7	8577973.0	1.4062301E7	2.5967404E7	9796566.0	5608026.0	1.296687E7	1.0782076E7	1.1230948E7	1.261068E7	1.2970116E7	1.2041127E7	1.2554434E7	9792579.0	1.0894329E7	1.3167087E7	1.164952E7	1.1659394E7	9164793.0	1.5187093E7	1.1686588E7	1.1245318E7	1.6668717E7	1.3852922E7	2.880785E7	8872296.0	1.2013529E7	1.0908803E7	9424587.0	1.8432796E7	9801889.0	1.7951538E7	1.9105454E7	1.3315246E7	1.6472417E7	1.1995862E7	9682818.0	1.4746776E7	9624458.0	1.4226838E7	9387595.0	1.2094988E7	3.2041676E7	3.057181E7	1.4707409E7	1.1046357E7	1.4060232E7	1.0519257E7	1.0118366E7	8896957.0	9289015.0	8725747.0	8849203.0	8767140.0	8970745.0	9146393.0	9284015.0	9219080.0	9192600.0
188.12788@12.01286	4	586201.0	443938.0	567019.0	748718.0	535130.0	620873.0	568105.0	808373.0	623627.0	477042.0	699363.0	661076.0	521741.0	511423.0	546597.0	569344.0	747467.0	792512.0	899573.0	912896.0	1030724.0	954618.0	672969.0	809060.0	666402.0	586053.0	849242.0	680117.0	751883.0	893067.0	568539.0	612870.0	697547.0	778733.0	538266.0	793393.0	630999.0	951207.0	481147.0	457969.0	772289.0	513566.0	426602.0	545047.0	498300.0	453481.0	660201.0	886487.0	737052.0	460284.0	889538.0	562008.0	674136.0	562046.0	709540.0	580274.0	646131.0	645117.0	625307.0	624473.0	613484.0	586500.0	589844.0	582671.0
553.1358@12.372091	2	1.0	1.0	89135.0	115824.0	86081.0	45383.0	97543.0	1.0	101477.0	113237.0	52468.0	130453.0	66300.0	1.0	89719.0	97829.0	58239.0	75421.0	138024.0	149344.0	111241.0	70296.0	126136.0	91691.0	59378.0	130580.0	162941.0	103294.0	108822.0	244892.0	82549.0	65024.0	147487.0	1.0	54923.0	109509.0	65481.0	64620.0	117406.0	93821.0	94137.0	104237.0	48605.0	1.0	86585.0	64427.0	114936.0	150132.0	197455.0	1.0	51550.0	122428.0	56680.0	1.0	57462.0	70414.0	57408.0	75534.0	58510.0	66724.0	86399.0	1.0	68225.0	67935.0
376.0845@12.37252	4	133208.0	147326.0	182122.0	223563.0	175042.0	114512.0	184885.0	74360.0	184841.0	202622.0	133878.0	222178.0	151285.0	122704.0	180117.0	192317.0	133913.0	166009.0	218354.0	233884.0	195044.0	158702.0	216513.0	173245.0	133458.0	226707.0	263853.0	186319.0	198037.0	1.0	163805.0	134708.0	243308.0	144616.0	132844.0	200027.0	151012.0	151738.0	211097.0	183015.0	177435.0	192831.0	133542.0	170737.0	167274.0	150282.0	209485.0	248035.0	293072.0	138069.0	126866.0	219125.0	137204.0	96172.0	132047.0	146864.0	136318.0	159325.0	139911.0	147535.0	165349.0	95341.0	152885.0	148668.0
199.0339@12.37241	4	726890.0	729280.0	824933.0	871397.0	801235.0	627068.0	831700.0	472489.0	799851.0	865108.0	672705.0	862494.0	710399.0	675113.0	829048.0	791071.0	666219.0	766282.0	901483.0	876603.0	831375.0	736750.0	865323.0	813145.0	704795.0	859490.0	957027.0	843075.0	802684.0	1022364.0	740437.0	734902.0	913147.0	699522.0	713832.0	866537.0	726940.0	689439.0	891673.0	829300.0	799115.0	872015.0	690270.0	758008.0	798619.0	739709.0	866443.0	907359.0	985159.0	713148.0	697235.0	894612.0	720625.0	558149.0	671359.0	766934.0	698699.0	770894.0	710296.0	745621.0	811753.0	604759.0	753793.0	761971.0
82.05297@12.373716	4	1214288.0	1298028.0	1513154.0	1729535.0	1317479.0	1285258.0	1404918.0	1416683.0	1529380.0	1464067.0	1444897.0	1721922.0	1476258.0	1275432.0	1372815.0	1566757.0	1430966.0	1703211.0	1692210.0	1874542.0	1708034.0	1644831.0	1604498.0	1434974.0	1331801.0	1747997.0	1762447.0	1426978.0	1773511.0	2104644.0	1367522.0	1242089.0	1583331.0	1424161.0	1399352.0	1521542.0	1624924.0	1690194.0	1481352.0	1351092.0	1671544.0	1553498.0	1339077.0	1516813.0	1463942.0	1369695.0	1525565.0	1703052.0	1848833.0	1284810.0	1501850.0	1535730.0	1564254.0	1394547.0	1485644.0	1349797.0	1482561.0	1478776.0	1360924.0	1376085.0	1428623.0	1338134.0	1360893.0	1341017.0
94.05288@12.373751	4	650109.0	701584.0	762299.0	914010.0	698783.0	656984.0	777331.0	757309.0	813831.0	742072.0	759269.0	866012.0	805137.0	666284.0	771119.0	830824.0	759352.0	892057.0	856736.0	976021.0	890740.0	871508.0	797087.0	798397.0	673763.0	862551.0	950580.0	748345.0	908515.0	1013665.0	698391.0	641708.0	818780.0	704347.0	756117.0	808696.0	806457.0	847699.0	765892.0	717974.0	793393.0	754667.0	658983.0	803940.0	729710.0	662740.0	833255.0	836653.0	973506.0	692691.0	737809.0	821447.0	784463.0	720038.0	782290.0	654175.0	750862.0	723689.0	711407.0	686157.0	699563.0	714035.0	682630.0	686862.0
92.0374@12.373313	4	1.4802282E7	1.5832192E7	1.7304148E7	2.1221128E7	1.6596865E7	1.4907378E7	1.6904746E7	1.6660777E7	1.8401344E7	1.5693938E7	1.69874E7	2.01276E7	1.7995242E7	1.5723318E7	1.7068288E7	1.8984252E7	1.7338122E7	2.0376596E7	1.982772E7	2.2907E7	2.0459224E7	2.0001E7	1.927752E7	1.7654714E7	1.5429866E7	2.049345E7	2.1645206E7	1.7508248E7	2.0618194E7	2.3815112E7	1.6563926E7	1.5284036E7	1.9714914E7	1.617074E7	1.6935042E7	1.8129568E7	1.8952154E7	2.026752E7	1.7276988E7	1.6153275E7	1.9138566E7	1.7963792E7	1.5247224E7	1.8522826E7	1.6840636E7	1.5779179E7	1.9248112E7	2.0459344E7	2.2408952E7	1.5085675E7	1.6315132E7	1.8898488E7	1.8633454E7	1.6338924E7	1.7536404E7	1.5508696E7	1.7391672E7	1.6936346E7	1.6523421E7	1.6199196E7	1.6558467E7	1.4205267E7	1.5857026E7	1.5874809E7
188.12811@12.417186	4	3014949.0	4566683.0	4363155.0	2549828.0	3362607.0	4963929.0	4365431.0	3953681.0	4687304.0	4001058.0	3519391.0	4433862.0	5332920.0	4744858.0	4816378.0	7350898.0	6872858.0	2687566.0	2991191.0	5449196.0	3984864.0	2286206.0	5489878.0	3741066.0	6401219.0	9345271.0	2860477.0	4221691.0	3986502.0	6709653.0	5425265.0	3929313.0	5311310.0	1.0379103E7	4772193.0	5861197.0	4694770.0	7004531.0	1.00175E7	6785523.0	4039224.0	2949872.0	2469366.0	3446250.0	3955248.0	2354031.0	5683838.0	4826238.0	6098124.0	3615227.0	4868749.0	3406661.0	3883624.0	3476628.0	4153325.0	3910608.0	4050216.0	4027583.0	4009816.0	3982590.0	4087204.0	4072240.0	4050924.0	3998495.0
190.13239@12.542365	4	184498.0	258566.0	432925.0	217444.0	214501.0	1.0	1.0	397786.0	366651.0	189061.0	318131.0	363669.0	218950.0	196219.0	267827.0	270473.0	375287.0	147054.0	475809.0	321512.0	351921.0	192389.0	306678.0	201458.0	205696.0	310498.0	410396.0	283170.0	277601.0	267040.0	282427.0	207208.0	220656.0	433548.0	158751.0	1.0	216258.0	446912.0	205734.0	157064.0	1.0	187711.0	158241.0	235177.0	164776.0	317418.0	289374.0	247944.0	424824.0	339964.0	716624.0	245163.0	242505.0	207331.0	390923.0	352702.0	385082.0	353211.0	348465.0	351477.0	391363.0	348275.0	355398.0	357857.0
123.07972@12.587843	4	3441732.0	1776036.0	2839094.0	1968241.0	1727064.0	3468672.0	4914496.0	4028084.0	2097679.0	3237847.0	2771567.0	5752943.0	2662879.0	2764536.0	2421709.0	2422390.0	2452347.0	1980188.0	4275039.0	3158691.0	3080724.0	2202047.0	3464733.0	3784069.0	1682217.0	3436678.0	2670754.0	1910969.0	3053097.0	4646503.0	1887737.0	2704292.0	3405541.0	6194506.0	1547794.0	1765973.0	2645080.0	4768553.0	1748692.0	2285583.0	7327227.0	1932098.0	3499163.0	1509737.0	2102770.0	3559296.0	2959883.0	4233066.0	2941977.0	3759326.0	7234728.0	2536538.0	2812468.0	2430729.0	3421277.0	3510850.0	3481967.0	3442763.0	3327088.0	3435136.0	3593850.0	3408820.0	3457905.0	3392303.0
526.24475@12.736534	4	193125.0	229428.0	189748.0	225911.0	116201.0	117807.0	220593.0	168880.0	228877.0	176607.0	162129.0	210425.0	106814.0	185583.0	151691.0	201016.0	253895.0	126221.0	130533.0	119246.0	145654.0	143748.0	149488.0	182022.0	126730.0	167773.0	118686.0	190787.0	160038.0	149659.0	147181.0	121642.0	181119.0	274280.0	143003.0	188197.0	117168.0	110832.0	143314.0	131338.0	143365.0	191169.0	85643.0	132199.0	155759.0	127744.0	197480.0	145447.0	217791.0	136649.0	239051.0	205834.0	168570.0	103882.0	131329.0	147341.0	137952.0	152150.0	133573.0	137542.0	155669.0	119543.0	146614.0	147300.0
83.07348@12.75075	4	2733918.0	3317378.0	2957095.0	3286899.0	2043199.0	2068814.0	3053937.0	3979286.0	4130972.0	2819805.0	2710373.0	4200470.0	1745598.0	2735488.0	2453704.0	3018424.0	4171427.0	2538666.0	2749672.0	2486272.0	2810667.0	2341289.0	2933756.0	2968228.0	1850796.0	3153566.0	2069189.0	3099537.0	2441842.0	3651007.0	2584029.0	1965125.0	2870068.0	4791647.0	2204432.0	2590881.0	2303405.0	2718423.0	2218792.0	1741817.0	2550013.0	3028481.0	1330455.0	2064639.0	2233101.0	2212037.0	3201278.0	2541608.0	3172743.0	2148333.0	4493892.0	2879571.0	3117977.0	2328009.0	2428339.0	2615292.0	2358789.0	2483730.0	2518644.0	2676817.0	2643437.0	2580993.0	2573692.0	2649060.0
364.1816@12.778741	3	171034.0	145230.0	173782.0	136898.0	222207.0	109340.0	160628.0	1.0	105981.0	145952.0	111226.0	125879.0	152003.0	152992.0	1.0	178446.0	149905.0	181654.0	207191.0	235966.0	175273.0	142271.0	148706.0	191562.0	146998.0	192216.0	207668.0	150458.0	151082.0	172456.0	168857.0	1.0	202163.0	1.0	150967.0	169828.0	155158.0	168860.0	60063.0	202243.0	157751.0	47278.0	139073.0	159168.0	172824.0	139803.0	199230.0	227402.0	185234.0	151357.0	117705.0	172413.0	103748.0	1.0	129803.0	193621.0	167633.0	51352.0	166515.0	181503.0	192648.0	1.0	184846.0	186844.0
157.08566@12.787032	4	1638612.0	1464889.0	1617998.0	1650805.0	1888947.0	1453515.0	1400750.0	1754880.0	1354800.0	1533163.0	1522499.0	1492649.0	1724126.0	1709427.0	1520639.0	1780618.0	1686674.0	1997156.0	1888270.0	2243352.0	1817584.0	1691111.0	1693866.0	1819522.0	1634227.0	1791435.0	1953979.0	1426494.0	1621464.0	1887460.0	1629500.0	1790018.0	1773322.0	1695954.0	1624926.0	1576114.0	1715522.0	1911214.0	1866646.0	1785861.0	1776364.0	1459779.0	1422979.0	1657153.0	1722683.0	1425280.0	1775112.0	2044012.0	1695368.0	1511600.0	1372924.0	1679540.0	1551371.0	1613994.0	1677734.0	1595578.0	1650011.0	1656443.0	1621512.0	1591031.0	1669238.0	1583751.0	1634383.0	1637152.0
156.10149@12.78681	4	338201.0	301823.0	314932.0	303300.0	396641.0	300425.0	299214.0	320312.0	265356.0	315241.0	281604.0	300797.0	328824.0	317690.0	315740.0	353243.0	314093.0	385873.0	401424.0	453523.0	369111.0	320438.0	338645.0	360228.0	321086.0	369011.0	391692.0	277917.0	314859.0	400948.0	314754.0	361179.0	364568.0	336437.0	310539.0	311988.0	320001.0	371747.0	379567.0	368750.0	335725.0	288184.0	297118.0	333811.0	342890.0	277442.0	358611.0	418693.0	340496.0	310864.0	264323.0	336679.0	289453.0	280918.0	309902.0	336043.0	324362.0	1.0	312105.0	336078.0	333391.0	332419.0	332107.0	335306.0
370.2051@12.790919	3	321192.0	206842.0	316485.0	191261.0	650502.0	239713.0	240412.0	274578.0	161842.0	291886.0	161977.0	238835.0	328972.0	279366.0	307300.0	367400.0	225546.0	502282.0	650486.0	831514.0	482185.0	255193.0	406166.0	468121.0	303630.0	464831.0	666842.0	210352.0	270217.0	658967.0	349916.0	532280.0	459164.0	290884.0	244540.0	261335.0	291772.0	476055.0	534804.0	502833.0	383264.0	219767.0	237270.0	317707.0	374230.0	214158.0	412742.0	740482.0	366018.0	305135.0	156117.0	330200.0	154168.0	1.0	1.0	409639.0	330547.0	356331.0	343333.0	386359.0	402572.0	334926.0	397012.0	399372.0
