# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : K_PEX
#Experiment : AH_ZicHilic_positive
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 2 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_positive_2017_Aug_02_10_28_46
# Owner : gxuser
# Created On : Fri May 18 15:53:06 CEST 2018
Compound	Number Passed	K_10(raw)	K_17(raw)	K_19(raw)	K_2(raw)	K_21(raw)	K_22(raw)	K_3(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_6(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_30(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_34(raw)	PEX_69(raw)	PEX_8(raw)	PEX_84(raw)	QC_1(raw)	QC_10(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)
231.14774@5.9915786	2	3802282.0	4081086.0	4522044.0	2819307.0	8830047.0	3542718.0	3508054.0	2110349.0	2503302.0	1932817.0	2852003.0	3409853.0	4130969.0	6971667.0	1879226.0	4084851.0	2927977.0	5649566.0	3754907.0	5163106.0	2575609.0	5122278.0	2771741.0	2763123.0	8258174.0	2033976.0	2908833.0	3049289.0	2754868.0	2504718.0	2982342.0	2469278.0	5976775.0	2732856.0	3407380.0	3700391.0	3592023.0	3708806.0	3666729.0	3660827.0	3743051.0	3665400.0	3822507.0	3806584.0
550.39825@6.050603	2	85194.0	80696.0	90526.0	75677.0	68319.0	74924.0	68434.0	81705.0	60113.0	75618.0	73748.0	69543.0	58315.0	54807.0	78434.0	1.0	77062.0	75575.0	81418.0	93112.0	84172.0	73407.0	74997.0	77645.0	82815.0	79158.0	74368.0	80245.0	89845.0	81094.0	1.0	1.0	84827.0	98205.0	65469.0	67888.0	70604.0	72448.0	73994.0	58719.0	64165.0	65993.0	68300.0	65807.0
148.05244@6.072294	1	4.9338588E7	1837522.0	4.7627832E7	1.0	1.0	1018553.0	1066372.0	5.3602524E7	2106616.0	4.2148896E7	1.0	3.8498332E7	2290304.0	1222936.0	1.0	948798.0	1299851.0	1070924.0	647591.0	644912.0	1153189.0	4.287754E7	1333964.0	1.0	684587.0	4.2295216E7	1047188.0	3.8865348E7	680155.0	1159415.0	1181569.0	1231957.0	5.2389852E7	753410.0	3.8713532E7	1062914.0	1059035.0	2372448.0	1029999.0	1010173.0	998818.0	1.0	1050528.0	1053596.0
456.24738@6.103263	1	219079.0	1.7077496E7	3523075.0	245254.0	988553.0	712390.0	581991.0	3014325.0	6964482.0	841068.0	656884.0	1079559.0	423245.0	206984.0	112223.0	95204.0	174298.0	974593.0	709029.0	2209443.0	377626.0	1.0	97726.0	1008657.0	1.0	228766.0	69711.0	2746905.0	1.0	131595.0	6307789.0	675310.0	292230.0	1.0	143045.0	119051.0	144778.0	149522.0	142955.0	124848.0	134587.0	130860.0	134939.0	123601.0
191.05862@6.1723757	2	2801907.0	2893940.0	2731955.0	2435103.0	3705806.0	1954120.0	937068.0	1818327.0	1716945.0	1620600.0	1732235.0	1553106.0	1588158.0	2834400.0	1465396.0	1598701.0	1650380.0	2560885.0	1027086.0	1702280.0	2153766.0	4695615.0	2104252.0	1279108.0	3149785.0	2091362.0	1768971.0	1802347.0	2354258.0	1199351.0	1554246.0	2179849.0	2982277.0	1035246.0	1550615.0	1663780.0	1591742.0	1624116.0	1635767.0	1537757.0	1579930.0	1608794.0	1574355.0	1596975.0
135.06812@6.176149	2	593740.0	612559.0	586725.0	504915.0	703041.0	440806.0	257881.0	397375.0	372461.0	347249.0	370882.0	343698.0	339051.0	568040.0	318086.0	345371.0	343821.0	528769.0	291835.0	392385.0	446234.0	858413.0	448858.0	275200.0	606904.0	455495.0	373439.0	409074.0	478237.0	298028.0	379982.0	462038.0	582348.0	1.0	322093.0	443271.0	362587.0	394233.0	377590.0	360861.0	764773.0	390983.0	383919.0	421716.0
275.17337@6.1803603	2	139808.0	91554.0	318650.0	147655.0	262715.0	151371.0	116578.0	134756.0	228831.0	71362.0	308363.0	266582.0	321948.0	582116.0	77714.0	208790.0	293479.0	285070.0	1.0	91304.0	87417.0	492579.0	143613.0	136840.0	180902.0	124008.0	156862.0	186521.0	92251.0	107314.0	125255.0	146074.0	336681.0	134750.0	193598.0	194391.0	203833.0	209918.0	194617.0	187312.0	196629.0	205517.0	210957.0	185914.0
266.05173@6.1981444	2	1108910.0	910373.0	943430.0	1057916.0	1310273.0	962135.0	1165943.0	962744.0	1078051.0	932883.0	1403597.0	941995.0	805962.0	1454701.0	1023158.0	1511236.0	1069984.0	1167064.0	936607.0	733065.0	1008384.0	1140808.0	1113330.0	1397968.0	1050668.0	1100081.0	1433150.0	1014452.0	730052.0	987277.0	1158851.0	1357461.0	1202378.0	922288.0	993689.0	1250841.0	1074641.0	1150095.0	1117176.0	1118378.0	1191650.0	1177931.0	1229094.0	1215521.0
130.04176@6.0888777	1	1598633.0	666959.0	1.0	1.0	1261335.0	1.0	1.0	1.0	1.0	1625731.0	1.0	1.0	1.0	1598268.0	1.0	1267144.0	1724947.0	1.0	1236540.0	1334327.0	1581989.0	1388866.0	1761906.0	1.0	969599.0	1534732.0	1289282.0	1420589.0	924806.0	1585624.0	1602001.0	1.0	1747728.0	964978.0	1337185.0	1373622.0	1409831.0	1.0	1373317.0	1426357.0	1.0	1304023.0	1344997.0	1404139.0
260.11987@6.233633	2	347339.0	404083.0	287826.0	382800.0	270013.0	412371.0	336319.0	360750.0	495892.0	302495.0	422820.0	464338.0	345334.0	489633.0	531647.0	308454.0	330438.0	271906.0	732450.0	294850.0	372695.0	413157.0	504973.0	418445.0	347715.0	257218.0	473589.0	383920.0	341388.0	291899.0	462551.0	822945.0	589467.0	427737.0	227756.0	256527.0	231936.0	239921.0	240070.0	226463.0	252771.0	247171.0	256285.0	231718.0
208.0489@6.2222977	1	130832.0	169011.0	1.0	228566.0	174752.0	161336.0	280370.0	146746.0	172306.0	188647.0	267552.0	158024.0	226039.0	369888.0	124104.0	203568.0	219716.0	269736.0	143941.0	102848.0	154936.0	160181.0	164434.0	189909.0	1.0	1.0	245625.0	107422.0	1.0	136781.0	160852.0	338472.0	167124.0	1.0	235648.0	219952.0	245455.0	242079.0	228497.0	234558.0	244607.0	215976.0	234222.0	222823.0
244.06999@6.2320375	1	215793.0	212097.0	1.0	298795.0	1.0	251542.0	363590.0	188072.0	278646.0	261004.0	310619.0	211116.0	278307.0	401368.0	197117.0	252515.0	253111.0	329885.0	1.0	1.0	208514.0	222969.0	199976.0	239414.0	1.0	150035.0	320366.0	183361.0	1.0	201570.0	202130.0	372687.0	226051.0	1.0	320210.0	276345.0	307483.0	323159.0	311239.0	281054.0	299188.0	297274.0	306908.0	275494.0
360.05017@6.24915	2	1621440.0	899497.0	1.0	704633.0	557795.0	1206357.0	799800.0	1188961.0	1512950.0	2345682.0	1819732.0	1744875.0	856374.0	623644.0	2071002.0	2112163.0	2014175.0	2868030.0	669983.0	170147.0	794215.0	776063.0	1531150.0	1796292.0	1.0	895740.0	1954301.0	1495079.0	1.0	1954846.0	816789.0	2031075.0	1814484.0	1.0	799988.0	2367565.0	2647177.0	2520615.0	2570160.0	691243.0	2275577.0	2315548.0	2459825.0	2306371.0
350.04837@6.2465177	1	235793.0	204866.0	1.0	223083.0	1.0	213222.0	452473.0	322181.0	387192.0	281236.0	547932.0	456524.0	253273.0	757959.0	520785.0	563809.0	712870.0	607542.0	150957.0	1.0	147753.0	105123.0	453749.0	438843.0	1.0	210832.0	547896.0	1.0	1.0	546144.0	177797.0	328719.0	417479.0	1.0	176041.0	656165.0	605149.0	683319.0	706156.0	664393.0	692828.0	255924.0	689644.0	676810.0
416.19476@6.255327	1	1.0	136893.0	937803.0	129327.0	202744.0	419605.0	57397.0	1.0	487381.0	222725.0	69959.0	693451.0	321746.0	1.0	217095.0	199290.0	1.0	1.0	339358.0	45941.0	262612.0	465511.0	543675.0	262953.0	734558.0	558476.0	511124.0	523535.0	164763.0	312807.0	1.0	72070.0	75147.0	153552.0	467063.0	498819.0	484516.0	503950.0	503050.0	465418.0	499534.0	514437.0	509320.0	496489.0
289.1527@6.279548	2	344903.0	740048.0	737962.0	795228.0	3111589.0	572869.0	400732.0	814599.0	610912.0	180139.0	680406.0	631335.0	514142.0	1571950.0	198628.0	947828.0	381137.0	915623.0	214295.0	158204.0	276370.0	1806235.0	310219.0	309889.0	954615.0	778459.0	531437.0	450385.0	336869.0	535541.0	342727.0	784598.0	905384.0	334574.0	615386.0	373256.0	348766.0	370150.0	369565.0	356537.0	378079.0	371063.0	399102.0	376202.0
374.1072@6.255334	1	177124.0	67548.0	128664.0	112382.0	230283.0	119584.0	1.0	91101.0	99439.0	59749.0	144461.0	221391.0	158214.0	91610.0	1.0	62482.0	105936.0	113137.0	126147.0	130017.0	80518.0	113289.0	1.0	1.0	77594.0	1.0	1.0	156586.0	1.0	55293.0	103039.0	118196.0	93701.0	1.0	93436.0	86942.0	86060.0	92288.0	88503.0	89279.0	91971.0	94165.0	94085.0	91117.0
176.03255@6.2622323	1	1.0	657694.0	1.0	1721486.0	1.0	841114.0	1212168.0	735815.0	1016695.0	1595984.0	1460218.0	633172.0	1775075.0	813087.0	1379245.0	966730.0	1515730.0	1048929.0	413421.0	1.0	1.0	402785.0	1176169.0	1.0	1.0	1.0	1676945.0	1.0	1.0	1145057.0	523649.0	1619330.0	715293.0	1.0	1680817.0	1549034.0	636693.0	648081.0	1644130.0	1397031.0	516712.0	1370479.0	1703569.0	499343.0
566.04474@6.2656727	1	187759.0	86026.0	1.0	256666.0	1.0	104390.0	231502.0	112873.0	120372.0	376673.0	151607.0	121589.0	346879.0	144260.0	208012.0	152628.0	197773.0	111996.0	1.0	1.0	1.0	1.0	123639.0	111129.0	1.0	92443.0	195499.0	90729.0	1.0	156601.0	1.0	221976.0	122810.0	1.0	412117.0	110927.0	281835.0	177149.0	194430.0	184920.0	150750.0	393378.0	190735.0	169843.0
218.10928@6.2697353	2	562444.0	717624.0	584389.0	521025.0	422425.0	532578.0	580197.0	723790.0	619603.0	504242.0	646580.0	712029.0	504831.0	597398.0	782493.0	507662.0	633191.0	470799.0	855702.0	496410.0	572081.0	658186.0	704847.0	561186.0	524466.0	423740.0	703480.0	570692.0	589211.0	415921.0	747833.0	2603053.0	697392.0	764288.0	276463.0	320468.0	295569.0	300402.0	267306.0	268361.0	293257.0	274733.0	291875.0	288382.0
214.00935@6.2711835	2	603478.0	322175.0	425558.0	357965.0	670924.0	915959.0	1.0	316394.0	622971.0	247850.0	449953.0	486215.0	1.0	261437.0	284327.0	392957.0	245329.0	346732.0	699481.0	574258.0	509238.0	719425.0	230217.0	266539.0	535028.0	339984.0	299504.0	501293.0	480121.0	259763.0	447405.0	242445.0	364671.0	451882.0	1.0	347289.0	357567.0	1.0	265539.0	259555.0	264200.0	264509.0	241413.0	252871.0
301.15244@6.288943	2	116634.0	141538.0	162551.0	118928.0	219217.0	161587.0	289426.0	167367.0	107904.0	108833.0	126553.0	164010.0	70578.0	171300.0	1.0	199841.0	142661.0	151131.0	54178.0	1.0	1.0	367006.0	1.0	95601.0	361220.0	145571.0	206826.0	107305.0	81312.0	121805.0	169429.0	190372.0	190424.0	112315.0	124930.0	158799.0	130180.0	145128.0	136908.0	168685.0	140583.0	146495.0	148614.0	143547.0
237.13689@6.294403	2	283260.0	232305.0	181185.0	221613.0	230264.0	239328.0	201357.0	1.0	287369.0	209421.0	168869.0	263801.0	1.0	320621.0	1.0	258446.0	188348.0	196133.0	414994.0	261334.0	187202.0	263462.0	256299.0	394328.0	249338.0	231163.0	291556.0	241716.0	385145.0	257869.0	236636.0	419774.0	323250.0	341817.0	219295.0	239957.0	268366.0	305719.0	238344.0	292234.0	238240.0	236352.0	308940.0	205465.0
460.18454@6.300645	2	1.0	191238.0	1585953.0	395115.0	997913.0	1231564.0	2109927.0	1.0	1069628.0	506766.0	773299.0	3957820.0	701491.0	466952.0	427525.0	437756.0	534748.0	149205.0	782209.0	301232.0	493474.0	3587398.0	911730.0	2063334.0	2017583.0	782193.0	1061052.0	862422.0	1993584.0	1024128.0	110482.0	816820.0	211578.0	514874.0	1231840.0	1257116.0	1262315.0	1305862.0	1322785.0	1167543.0	1257300.0	1265698.0	1254154.0	1213398.0
137.04771@6.267141	2	381941.0	466389.0	488131.0	370417.0	555876.0	458943.0	1.0	383651.0	518781.0	1777181.0	432407.0	353534.0	339146.0	375625.0	322952.0	321937.0	334435.0	372679.0	458564.0	542479.0	406782.0	533735.0	1.0	337893.0	395532.0	1.0	355594.0	327967.0	409321.0	378041.0	381818.0	405148.0	291970.0	401145.0	1.3494543E7	1.2994429E7	1.3778797E7	1.3861858E7	1.3469769E7	1.4011408E7	1.3921684E7	1.3933536E7	1.2620907E7	1.168958E7
990.7482@6.323642	2	175906.0	157269.0	204063.0	212849.0	132154.0	199491.0	219693.0	121836.0	197882.0	165690.0	208520.0	432013.0	140455.0	166442.0	182246.0	215053.0	163810.0	192598.0	181709.0	160953.0	183269.0	178941.0	187243.0	184470.0	159772.0	422093.0	257898.0	208170.0	360062.0	193542.0	181295.0	171989.0	182114.0	307396.0	89267.0	91129.0	89088.0	87229.0	85825.0	84864.0	86780.0	85041.0	86511.0	79934.0
352.1846@6.358089	2	91314.0	111129.0	128211.0	79861.0	91283.0	103602.0	1.0	82318.0	122575.0	45756.0	87939.0	67259.0	67337.0	74955.0	75022.0	46623.0	1.0	1.0	97424.0	113774.0	86900.0	129565.0	62821.0	82422.0	70079.0	1.0	65043.0	74650.0	78510.0	67533.0	94006.0	72104.0	68875.0	90103.0	1.0	61609.0	62293.0	63160.0	65043.0	60727.0	60760.0	67650.0	71631.0	64974.0
425.17975@6.365442	2	85884.0	127823.0	104879.0	108001.0	58892.0	118394.0	64365.0	85827.0	109483.0	80620.0	100579.0	64057.0	68900.0	53197.0	70736.0	50941.0	92074.0	42335.0	108379.0	132165.0	113434.0	71651.0	89270.0	1.0	40399.0	71975.0	73089.0	72890.0	88180.0	90880.0	98758.0	69417.0	72738.0	76858.0	50142.0	58105.0	51283.0	1.0	59946.0	55071.0	1.0	59173.0	61809.0	59201.0
85.08913@6.4077573	2	1.0817713E7	1.857371E7	9891809.0	1.2701347E7	1.0505818E7	1.2730752E7	1.0185085E7	1.3205948E7	1.1489768E7	1.1148157E7	1.1153103E7	1.0061922E7	1.231153E7	1.1558608E7	1.2442055E7	8382701.0	1.0726276E7	9612893.0	1.3051938E7	1.2234268E7	1.4342136E7	1.4778009E7	1.2741455E7	1.1898639E7	8898090.0	1.2257511E7	1.0795558E7	1.0117837E7	1.1232021E7	1.0064942E7	1.3699557E7	1.1136583E7	1.2239019E7	1.0965902E7	1.0689582E7	9495966.0	1.0467859E7	1.0335182E7	1.0611991E7	1.0077276E7	9858271.0	1.0015408E7	1.0258615E7	9850498.0
169.05322@6.4494214	2	1189939.0	1372468.0	1180821.0	1711467.0	848651.0	1326864.0	1264085.0	1263633.0	1043732.0	1698130.0	1385993.0	1092191.0	1270282.0	1099835.0	1205281.0	1077810.0	1597684.0	892768.0	1250039.0	1482121.0	1543661.0	865514.0	1580024.0	1309332.0	729530.0	1420235.0	1236708.0	1184332.0	1242458.0	1465670.0	1437343.0	1082115.0	1379196.0	1140649.0	961146.0	1001080.0	1034862.0	1045569.0	1041642.0	923598.0	990914.0	987085.0	1010748.0	995627.0
143.07375@6.4494843	2	3514175.0	3882867.0	3339347.0	4630726.0	2436114.0	3760359.0	3823453.0	3656417.0	3043445.0	4912754.0	3908413.0	3247978.0	3562331.0	3224293.0	3435984.0	3118562.0	4398236.0	2776283.0	3647470.0	4217883.0	4217471.0	2513936.0	4255144.0	3539989.0	2143568.0	4083931.0	3529949.0	3243381.0	3499794.0	3972934.0	4145868.0	3131466.0	3941856.0	3309350.0	2941782.0	2822306.0	3003156.0	2862766.0	2987361.0	2679355.0	2942032.0	2839558.0	2755214.0	2774515.0
141.05823@6.451953	2	1772833.0	2559736.0	2344667.0	2355355.0	1638342.0	2396131.0	1837228.0	2388016.0	1936585.0	2381816.0	1931213.0	1662679.0	1758471.0	1543400.0	1730467.0	1521321.0	2280782.0	1337590.0	1856775.0	2784667.0	2835538.0	1690492.0	2192728.0	1878269.0	1556623.0	2175791.0	2263296.0	2104749.0	2702651.0	2034660.0	2168421.0	1992992.0	2597500.0	2524876.0	1626616.0	1366674.0	1445546.0	1467387.0	1445295.0	1720906.0	1336158.0	1372158.0	1459501.0	1345815.0
114.0469@6.4501567	2	2173848.0	3305451.0	2052878.0	2824842.0	2020677.0	3065995.0	2211646.0	2088309.0	2272138.0	4191318.0	3205430.0	2678882.0	3096702.0	2660756.0	2970792.0	2475065.0	3996589.0	2351064.0	2247328.0	2598460.0	3652769.0	2102644.0	3690162.0	2978527.0	1839288.0	3431806.0	2078327.0	2805821.0	3106670.0	3472140.0	2547227.0	2476012.0	3423883.0	2951259.0	2492698.0	2420933.0	1788321.0	2449492.0	2396654.0	1905929.0	2411059.0	2311732.0	2083159.0	1658080.0
117.0579@6.450875	2	4092222.0	4455221.0	3769336.0	5417909.0	2961720.0	4144916.0	4212902.0	3990555.0	3350239.0	5585091.0	4246855.0	3584706.0	3930881.0	3632026.0	4022900.0	3400185.0	4804436.0	3081650.0	4195805.0	5267841.0	4441522.0	2759695.0	4964601.0	4133441.0	2672618.0	4784029.0	3936875.0	3807081.0	4177721.0	4729445.0	4713150.0	3626447.0	4583848.0	3706092.0	3311459.0	3285047.0	3306968.0	3264492.0	3276992.0	3193245.0	3294340.0	3203540.0	3214106.0	3189515.0
408.17957@6.4687176	2	186748.0	245142.0	138885.0	353385.0	1.0	157152.0	148766.0	162221.0	105644.0	427090.0	176675.0	109186.0	183847.0	86358.0	237521.0	117192.0	299825.0	1.0	200593.0	228088.0	304786.0	1.0	283280.0	198293.0	1.0	321916.0	191564.0	165227.0	199896.0	258463.0	216819.0	105435.0	245072.0	168977.0	84384.0	92458.0	93236.0	99024.0	96056.0	86706.0	98484.0	92073.0	93313.0	91735.0
246.12228@6.5114803	1	239054.0	227034.0	1.0	208746.0	234399.0	255300.0	217632.0	185894.0	284013.0	138250.0	1.0	1.0	221994.0	206579.0	189065.0	166333.0	165761.0	242143.0	200541.0	194505.0	1.0	298278.0	184401.0	199308.0	254715.0	137751.0	1.0	176480.0	1.0	1.0	203377.0	223149.0	207366.0	152497.0	213194.0	257756.0	216073.0	219574.0	191220.0	225166.0	220486.0	224260.0	234591.0	253501.0
198.0568@6.5048814	1	1.0	1616785.0	319823.0	1.0	414692.0	737476.0	1.0	328091.0	348537.0	218545.0	136964.0	475364.0	174815.0	211986.0	1.0	1.0	328017.0	220805.0	800381.0	431176.0	526008.0	938690.0	411701.0	276166.0	211116.0	496964.0	1.0	150694.0	221937.0	1.0	240549.0	358472.0	166694.0	383803.0	1.0	226774.0	190915.0	210875.0	205522.0	203028.0	223753.0	214145.0	223452.0	219254.0
217.13223@6.513047	2	1.3167087E7	1.0867643E7	1.9861126E7	1.400373E7	2.3374648E7	1.1635615E7	1.172335E7	1.0513543E7	8993339.0	8033094.0	9439142.0	9360104.0	1.3619521E7	1.7868836E7	7853655.0	1.3088954E7	1.6503402E7	1.5133913E7	9515469.0	6777811.0	8671420.0	2.3413956E7	1.2802313E7	1.3480313E7	1.9434124E7	7376211.0	9686782.0	2.161491E7	9984565.0	9195568.0	1.07271E7	1.190424E7	1.1841891E7	6838881.0	9395007.0	9793595.0	9421265.0	9885477.0	9958230.0	9237127.0	9886701.0	9917324.0	9906491.0	9927956.0
252.14784@6.5490656	1	462793.0	172686.0	378367.0	184226.0	256129.0	1.0	445469.0	1.0	350002.0	165413.0	254048.0	173971.0	161515.0	473692.0	1.0	717597.0	162440.0	376030.0	247418.0	218693.0	154485.0	1.0	1.0	124572.0	133074.0	1.0	1.0	274758.0	151580.0	1.0	174221.0	205285.0	253586.0	1.0	154591.0	176501.0	171398.0	162940.0	158389.0	139358.0	163265.0	166421.0	162509.0	162202.0
678.5057@6.593467	2	374794.0	394425.0	395669.0	472180.0	306611.0	468643.0	624603.0	303818.0	496063.0	373751.0	481682.0	990017.0	323608.0	394268.0	403495.0	471417.0	447670.0	491856.0	363877.0	344861.0	407153.0	360849.0	502737.0	441558.0	387617.0	856500.0	648931.0	384444.0	872199.0	440939.0	373894.0	426070.0	364522.0	658749.0	1.0	220206.0	1.0	210392.0	206519.0	190106.0	218541.0	212613.0	218292.0	216306.0
551.44275@6.594114	2	99454.0	104104.0	99192.0	177074.0	82990.0	188479.0	233515.0	76096.0	130503.0	96051.0	188952.0	440672.0	74415.0	107866.0	104898.0	134635.0	114715.0	197763.0	92871.0	124992.0	147528.0	96230.0	184972.0	149817.0	103232.0	330394.0	179763.0	148324.0	376870.0	154518.0	95030.0	111592.0	1.0	261886.0	46245.0	63421.0	43404.0	50418.0	51192.0	1.0	1.0	48695.0	51739.0	51731.0
262.06726@6.6189275	1	779621.0	305631.0	257026.0	506011.0	1.0	206290.0	514709.0	187526.0	1.0	236636.0	350072.0	269126.0	1.0	343701.0	283622.0	1.0	279994.0	363837.0	319409.0	210139.0	315743.0	235014.0	276654.0	317552.0	1.0	212988.0	354381.0	1.0	407736.0	656916.0	294257.0	279075.0	379266.0	1.0	258991.0	344704.0	348434.0	378454.0	394429.0	272590.0	389485.0	302268.0	290989.0	314184.0
275.13724@6.705327	2	1053182.0	1586103.0	1000495.0	1167946.0	2052230.0	1063888.0	1344692.0	1047000.0	964423.0	1158233.0	1159737.0	904507.0	725761.0	1484147.0	471818.0	1422174.0	888615.0	1293994.0	1098938.0	936938.0	659225.0	1800480.0	1125631.0	1179141.0	2511620.0	866248.0	1177376.0	1012362.0	1018042.0	1032980.0	1367776.0	1190005.0	1520369.0	856185.0	1071060.0	1123344.0	1113751.0	1136266.0	1152022.0	1089238.0	1133796.0	1191999.0	1178591.0	1100537.0
68.0625@6.7168584	2	2.4065998E7	2.884868E7	2.0274534E7	2.5822934E7	2.2113382E7	1.9616312E7	1.9867962E7	2.2591398E7	1.8006928E7	2.1108968E7	1.9569552E7	1.7427026E7	2.5187776E7	2.0313436E7	2.3490994E7	1.5526143E7	2.0611384E7	2.24915E7	1.985524E7	1.879823E7	2.6259902E7	2.6365716E7	2.4867954E7	2.2182176E7	1.7786552E7	2.1900236E7	1.9202412E7	1.8735738E7	1.949059E7	1.873965E7	2.33647E7	1.844397E7	2.467699E7	1.5977678E7	2.202347E7	1.8129614E7	2.1101332E7	2.0924164E7	2.0718356E7	1.8427934E7	1.9042456E7	1.9070906E7	1.8393288E7	1.8375102E7
147.08994@6.746359	2	2106584.0	1526020.0	4098689.0	1867221.0	2185743.0	1596455.0	756715.0	1053429.0	1781401.0	459830.0	1444851.0	1525776.0	2249925.0	1683197.0	944516.0	1163853.0	1470697.0	813995.0	554764.0	1319114.0	1581910.0	1245560.0	992040.0	1569716.0	1622577.0	882763.0	1053772.0	1810458.0	1017443.0	435024.0	1344745.0	6836920.0	1738934.0	2707913.0	1046482.0	982660.0	1155901.0	1152257.0	1020928.0	934905.0	1005725.0	991518.0	991900.0	958731.0
135.05505@6.7804513	2	452206.0	411177.0	379062.0	410123.0	402916.0	469001.0	279442.0	325742.0	413469.0	349911.0	335234.0	407253.0	400150.0	1.0	336076.0	302631.0	427800.0	336833.0	416883.0	449757.0	498770.0	589846.0	350342.0	331064.0	961285.0	564477.0	428938.0	453788.0	918950.0	483257.0	356423.0	322395.0	337075.0	552717.0	179758.0	384346.0	350966.0	423936.0	325348.0	265085.0	308332.0	289649.0	277727.0	354007.0
138.04324@6.8058076	2	2350230.0	503468.0	1692506.0	862169.0	1190037.0	719601.0	1962204.0	1.0	1587193.0	2978449.0	1741598.0	2639988.0	1002604.0	1145730.0	767346.0	626447.0	558728.0	1132563.0	590005.0	1273309.0	1487868.0	704315.0	443787.0	2644887.0	1561424.0	488911.0	1268304.0	7702963.0	3800565.0	835288.0	990099.0	1007312.0	2935962.0	919121.0	1194858.0	1219162.0	1230180.0	1337254.0	1296756.0	1178645.0	1233037.0	1257156.0	1230970.0	1151797.0
210.9732@6.910484	2	1303708.0	609313.0	973204.0	1814877.0	744844.0	551872.0	1210642.0	1090400.0	840150.0	1659828.0	1154872.0	1192981.0	1488377.0	941204.0	1279987.0	1135046.0	1516218.0	1307997.0	994667.0	945588.0	1200009.0	1584849.0	1484988.0	1348993.0	853672.0	1126091.0	1110462.0	1148162.0	862713.0	1436295.0	793385.0	1315006.0	1229334.0	839310.0	1453943.0	1151106.0	1377693.0	1336278.0	1320243.0	1143057.0	1211818.0	1146666.0	1147269.0	1138343.0
86.01891@6.9258895	2	3994640.0	2581645.0	3533703.0	4958202.0	2674544.0	2223034.0	3515280.0	3065217.0	2460375.0	4162538.0	3192118.0	2925273.0	3953308.0	3700896.0	3727885.0	3238089.0	3684576.0	3807781.0	2845197.0	2699243.0	3304666.0	3714835.0	3815150.0	3223559.0	2944889.0	3037198.0	3476295.0	3226097.0	2699822.0	3645909.0	2656166.0	3908696.0	3851119.0	2592381.0	3981561.0	2986433.0	3998110.0	3843774.0	3685636.0	3443308.0	3345949.0	3167732.0	3044095.0	3054233.0
382.95197@6.9971704	2	693621.0	586438.0	852990.0	829442.0	444274.0	695841.0	761073.0	506463.0	791987.0	648601.0	825499.0	1463861.0	538745.0	745746.0	697878.0	789562.0	601025.0	733530.0	752123.0	595260.0	651587.0	689017.0	701980.0	658542.0	599483.0	1011605.0	882602.0	662409.0	1039904.0	707858.0	769133.0	628317.0	790640.0	971189.0	408352.0	399508.0	439104.0	438793.0	429612.0	397633.0	399333.0	399080.0	388162.0	378901.0
155.06989@6.9974036	1	1.0	1.4297971E7	1.0	1022187.0	1.0	1.5192652E7	682547.0	3786400.0	1301823.0	229128.0	1.0	563096.0	134616.0	4969057.0	803424.0	1.0	1.0	154000.0	1.0	275560.0	925078.0	366035.0	1591498.0	1.0	1992203.0	963858.0	4797713.0	1288438.0	2961084.0	1345151.0	6751233.0	394139.0	349134.0	2896505.0	901882.0	668865.0	881444.0	882924.0	827002.0	741777.0	696220.0	644252.0	632284.0	577187.0
310.11646@7.010791	2	300884.0	276324.0	396088.0	251870.0	758509.0	370001.0	208566.0	286488.0	351719.0	213012.0	1.0	277853.0	274246.0	377083.0	176143.0	211030.0	315807.0	432586.0	296570.0	502287.0	368611.0	492087.0	269147.0	240578.0	511817.0	217894.0	164407.0	1.0	150235.0	199944.0	398895.0	249561.0	247702.0	223312.0	224334.0	188432.0	218090.0	216361.0	1.0	205656.0	214899.0	1.0	204034.0	170229.0
159.06868@7.0409837	2	2890315.0	277338.0	4932353.0	463114.0	1906129.0	699415.0	1565304.0	541576.0	1856211.0	504189.0	2188006.0	1350580.0	986894.0	1715432.0	1781045.0	1075854.0	163204.0	369982.0	3255887.0	2541985.0	1579783.0	2467141.0	3533559.0	5822982.0	4912130.0	2412862.0	2132021.0	4589991.0	7652428.0	1905143.0	767148.0	1368480.0	1354615.0	1177187.0	2246022.0	1.5390467E7	3538750.0	4959818.0	6604384.0	8310451.0	9997188.0	1.1389982E7	1.2691079E7	1.4046189E7
