# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri Aug 04 08:20:47 CEST 2017
Compound	Number Passed	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
178.02966@3.58129	4	343118.0	390050.0	290718.0	349703.0	153189.0	1.0	293357.0	284634.0	393681.0	192061.0	316391.0	280594.0	214968.0	178230.0	348949.0	263360.0	145872.0	290160.0	630578.0	434833.0	507347.0	438410.0	541414.0	457649.0	335272.0	418716.0	186978.0	329152.0	436376.0	268730.0	407842.0	229308.0	521531.0	299066.0	292382.0	399116.0	132387.0	352928.0	365081.0	326973.0	184050.0	450800.0	367730.0	95583.0	295027.0	231237.0	182980.0	1.0	201155.0	273841.0	550027.0	321705.0	238650.0	490386.0	241104.0	244767.0	223946.0	215363.0	204942.0	231118.0	236562.0	197809.0	216724.0	210941.0
205.13159@3.6048574	4	112416.0	1.719678E7	7154526.0	3441029.0	1.4811224E7	398345.0	4959937.0	8101402.0	2022774.0	5750628.0	7.2778792E7	3628943.0	2073430.0	94799.0	1573205.0	1.0503712E7	1.0	301333.0	124910.0	95912.0	103088.0	104288.0	74114.0	90147.0	96363.0	96550.0	1.9453694E7	4.0804708E7	3319932.0	5843309.0	1.0	2.804031E7	3494802.0	8341799.0	678596.0	50820.0	109463.0	74083.0	6705723.0	107275.0	1.3226823E7	116227.0	7761624.0	8.0524352E7	2.6270954E7	7936672.0	71951.0	2.0470064E7	6.7605872E7	2355738.0	190858.0	392841.0	9461281.0	1620801.0	1.6138139E7	1.7793124E7	1.7276344E7	1.7796736E7	1.6625043E7	1.7170688E7	1.7276964E7	1.6957686E7	1.6925054E7	1.6930342E7
262.08582@3.648661	3	76653.0	150129.0	123855.0	1.0	1.0	170834.0	168049.0	243120.0	104231.0	126997.0	147946.0	138989.0	57988.0	156628.0	148610.0	102844.0	152112.0	131659.0	136232.0	59940.0	238183.0	1.0	106752.0	130610.0	159415.0	175005.0	94769.0	136218.0	166848.0	129021.0	96071.0	1.0	161256.0	102656.0	154560.0	89435.0	86160.0	133453.0	120625.0	1.0	64194.0	110341.0	115524.0	80681.0	1.0	71014.0	127637.0	1.0	1.0	139840.0	184654.0	148635.0	118490.0	87418.0	101952.0	92684.0	118022.0	102791.0	100382.0	160547.0	115197.0	121127.0	116710.0	116899.0
116.02771@3.6892407	2	743179.0	748726.0	566715.0	668291.0	1.0	512078.0	550426.0	1.0	1045662.0	1015884.0	1026931.0	540780.0	1.0	920012.0	522543.0	601141.0	931958.0	919483.0	546301.0	634185.0	624077.0	525839.0	563600.0	621532.0	1146991.0	557527.0	1.0	1728215.0	507465.0	625192.0	1.0	1.0	528278.0	1.0	590868.0	878096.0	1200687.0	1187410.0	513260.0	1018880.0	639838.0	619990.0	486693.0	1548450.0	1169042.0	1059756.0	837325.0	1.0	1.0	1100572.0	547944.0	567816.0	1.0	1016742.0	819645.0	997556.0	802496.0	702468.0	583400.0	975031.0	958107.0	968107.0	970387.0	912034.0
210.93636@3.7159219	4	1244571.0	959617.0	916546.0	1242455.0	1019643.0	1100237.0	1186450.0	1022007.0	1332106.0	1239095.0	446765.0	1115047.0	1040160.0	1132427.0	1102765.0	1157609.0	1550094.0	1181909.0	1166739.0	1401068.0	1385525.0	1079602.0	1160631.0	1318370.0	1169206.0	1218472.0	910539.0	603422.0	1049065.0	1345999.0	1323446.0	705204.0	1082020.0	1005661.0	1087711.0	1273797.0	1118450.0	1108501.0	1030626.0	1101611.0	1100364.0	1342269.0	846528.0	409538.0	710941.0	1023645.0	1102588.0	755444.0	438415.0	1133401.0	1111547.0	1165881.0	1031217.0	1124804.0	987186.0	1097514.0	996925.0	975801.0	923430.0	958874.0	891416.0	881856.0	897928.0	896600.0
90.03117@3.8595154	4	6.1026748E7	6.63652E7	2.9705404E7	5.115834E7	7.53948E7	4.5420788E7	5.6426308E7	6.0633492E7	5.22809E7	5.574222E7	6.452298E7	5.8125712E7	5.119948E7	4.580736E7	5.1204416E7	5.7697056E7	5.4866572E7	6.59765E7	6.5879272E7	5.55636E7	5.0481576E7	5.8954164E7	5.8895068E7	5.897682E7	4.7486696E7	5.050914E7	5.6550944E7	8.456792E7	6.0524364E7	5.9966044E7	6.2245032E7	7.0371704E7	5.2638388E7	6.538528E7	4.6243988E7	6.156238E7	5.3327808E7	4.8102852E7	6.4423632E7	5.2997832E7	6.495314E7	5.528542E7	4.7784024E7	7.2136008E7	6.1607928E7	5.1355852E7	4.65076E7	5.9497276E7	6.1244944E7	5.1427308E7	6.466748E7	4.3617068E7	6.1259384E7	5.1921832E7	7.1193456E7	6.2316216E7	6.159628E7	6.1799248E7	5.9864908E7	6.2498228E7	5.9533036E7	5.5535084E7	5.8655508E7	5.689104E7
294.0407@3.8891482	4	2104200.0	1971525.0	1.0	1425289.0	2189545.0	1499269.0	1839969.0	1620433.0	1694772.0	1848141.0	1142814.0	1758574.0	1626243.0	1470658.0	1928042.0	1754347.0	1889728.0	2476348.0	2495194.0	1889966.0	1733503.0	2293856.0	2185779.0	2261751.0	1678386.0	1912526.0	1366769.0	2248740.0	2143588.0	1943481.0	2064712.0	1579181.0	1873459.0	1900679.0	1.0	2152774.0	1.0	1857435.0	2151073.0	2094541.0	1662424.0	2080462.0	1293716.0	970322.0	1597144.0	1443555.0	1422592.0	1574477.0	988911.0	1801806.0	2405915.0	1464864.0	1595685.0	1733581.0	1674953.0	1731446.0	1678765.0	1642303.0	1556604.0	1452778.0	1544463.0	1426454.0	1435598.0	1387706.0
206.04211@3.941541	1	80502.0	75088.0	98993.0	81751.0	80090.0	85187.0	79798.0	80726.0	1.0	83856.0	109726.0	99148.0	101317.0	63529.0	89464.0	74066.0	70096.0	118019.0	172013.0	87266.0	1.0	1.0	133421.0	96193.0	116569.0	1.0	69945.0	97443.0	107000.0	104580.0	104327.0	114131.0	97984.0	1.0	106214.0	1.0	1.0	118392.0	1.0	115151.0	1.0	95697.0	1.0	106642.0	78819.0	1.0	86658.0	1.0	1.0	1.0	126091.0	78297.0	1.0	78252.0	133752.0	142739.0	134640.0	132681.0	1.0	130982.0	132479.0	141422.0	142213.0	160226.0
370.03113@3.9865437	3	104140.0	102398.0	93591.0	80245.0	114054.0	124716.0	111706.0	109517.0	83136.0	74189.0	61393.0	137902.0	93574.0	102201.0	85479.0	122487.0	212627.0	1.0	282902.0	119945.0	105451.0	1.0	45531.0	59076.0	70188.0	75725.0	128723.0	96018.0	120888.0	231565.0	149514.0	91756.0	166930.0	158013.0	47838.0	119776.0	1.0	51776.0	166070.0	1.0	36476.0	46958.0	63740.0	1.0	1.0	52549.0	139984.0	109041.0	1.0	89741.0	55407.0	78741.0	86789.0	52899.0	477982.0	461295.0	444646.0	444520.0	435785.0	410855.0	415105.0	391829.0	368704.0	339224.0
144.00491@3.974058	2	238809.0	212277.0	244227.0	234882.0	232287.0	251173.0	1.0	326137.0	254460.0	233762.0	145891.0	247814.0	204719.0	287884.0	335916.0	386178.0	386693.0	659595.0	771016.0	273187.0	363250.0	1.0	215671.0	270968.0	309245.0	1.0	461919.0	254515.0	394155.0	388023.0	1.0	1.0	467975.0	506294.0	1.0	318136.0	1.0	278468.0	372769.0	1.0	1.0	273453.0	310952.0	114777.0	1.0	1.0	275632.0	319853.0	1.0	645256.0	167041.0	506064.0	197610.0	280981.0	993493.0	1221036.0	991411.0	1073085.0	792536.0	986866.0	986491.0	946710.0	871864.0	679716.0
542.36646@4.0090156	4	260624.0	109809.0	133424.0	221499.0	329124.0	119606.0	146157.0	200970.0	167499.0	111505.0	117336.0	109821.0	129989.0	254986.0	147371.0	185663.0	190233.0	296285.0	175238.0	205738.0	124366.0	150897.0	141189.0	256558.0	95412.0	181155.0	127396.0	157480.0	339457.0	134865.0	193025.0	202654.0	165466.0	226832.0	156055.0	203758.0	103497.0	131598.0	197449.0	307365.0	166302.0	123127.0	145439.0	135344.0	173019.0	194670.0	246409.0	131771.0	362284.0	165201.0	142252.0	147928.0	106001.0	143477.0	73013.0	75155.0	75522.0	68623.0	73707.0	73749.0	65649.0	71467.0	66292.0	67097.0
452.33588@4.0294533	4	2053770.0	1106329.0	1245300.0	1770161.0	2314904.0	1247651.0	1675793.0	2053794.0	1284357.0	1064641.0	1327456.0	1193426.0	1131646.0	2615551.0	1422248.0	1883604.0	1491489.0	2160669.0	1260077.0	1671263.0	1225279.0	1010311.0	1234231.0	2074961.0	795605.0	1547410.0	1279975.0	1522684.0	2930656.0	1147040.0	1604917.0	1639027.0	1668281.0	1814580.0	1476301.0	1751119.0	995578.0	1270941.0	1531914.0	2613097.0	1656075.0	1156870.0	1395009.0	1498492.0	1246167.0	1921887.0	2584755.0	1435843.0	2890288.0	102264.0	1018367.0	1407811.0	1203334.0	1496579.0	501077.0	599657.0	592184.0	586367.0	602401.0	488067.0	42278.0	567373.0	1.0	548123.0
570.36224@4.0408034	4	101215.0	148035.0	129520.0	51009.0	146312.0	163820.0	261054.0	491680.0	149886.0	143679.0	214995.0	147133.0	77728.0	343047.0	200737.0	240324.0	174719.0	219689.0	124463.0	61981.0	196480.0	50185.0	95477.0	223393.0	94771.0	236457.0	149917.0	175369.0	486405.0	157150.0	120509.0	110953.0	222383.0	190026.0	211198.0	94748.0	84800.0	126555.0	207475.0	179643.0	185902.0	144793.0	176914.0	169348.0	30667.0	1.0	329751.0	135260.0	123004.0	195487.0	147947.0	186136.0	197201.0	144231.0	68353.0	73819.0	69329.0	1.0	63179.0	59971.0	65916.0	63270.0	1.0	61720.0
116.01056@4.0670214	1	1.0	525012.0	524812.0	1.0	1.0	557354.0	534940.0	546357.0	421106.0	470869.0	517961.0	411836.0	368857.0	414103.0	726594.0	398604.0	1.0	407529.0	1.0	181590.0	936581.0	1.0	540868.0	676071.0	727641.0	675754.0	1.0	343064.0	501874.0	452896.0	1.0	1.0	490072.0	1.0	312571.0	308308.0	1.0	456795.0	438624.0	1.0	505698.0	482381.0	631084.0	493691.0	1.0	282980.0	290411.0	1.0	1.0	382386.0	625463.0	351928.0	1.0	299323.0	1.0	352411.0	327435.0	338155.0	1.0	324769.0	299617.0	314748.0	350578.0	323070.0
248.0702@4.271136	4	320591.0	731800.0	576871.0	1.0	322557.0	496056.0	700598.0	923940.0	368845.0	550042.0	697136.0	587708.0	387282.0	406629.0	553480.0	501511.0	511498.0	548506.0	547066.0	1.0	600969.0	1.0	309970.0	1.0	478979.0	419122.0	477370.0	792963.0	646869.0	588571.0	389319.0	346952.0	664698.0	524142.0	529530.0	383892.0	326794.0	414878.0	631522.0	149499.0	397060.0	489825.0	512809.0	431802.0	1.0	328560.0	467550.0	327936.0	88741.0	549385.0	597493.0	470858.0	714276.0	400724.0	512729.0	493594.0	615011.0	557296.0	515883.0	801331.0	535209.0	570944.0	534613.0	545086.0
288.06482@4.38405	4	118423.0	1.0	187493.0	94696.0	235291.0	97121.0	199155.0	155557.0	122277.0	132620.0	179032.0	141317.0	152998.0	75537.0	1.0	208011.0	199801.0	210312.0	326275.0	132957.0	179207.0	239117.0	264156.0	249835.0	195381.0	176360.0	132383.0	234328.0	249147.0	209207.0	1.0	184121.0	189955.0	287766.0	237774.0	167458.0	245795.0	139269.0	268102.0	222501.0	166569.0	165800.0	113907.0	135872.0	334152.0	125532.0	76544.0	371182.0	108104.0	148256.0	346208.0	124515.0	188737.0	164856.0	220471.0	194813.0	254330.0	236110.0	182051.0	304476.0	203302.0	207955.0	210988.0	192137.0
354.03638@4.406035	4	62479.0	102804.0	81036.0	67385.0	107264.0	50922.0	112597.0	110081.0	75762.0	82836.0	84490.0	71705.0	1.0	1.0	1.0	95327.0	110251.0	88907.0	149646.0	89349.0	105400.0	86202.0	103025.0	131233.0	90415.0	97287.0	79570.0	86000.0	120508.0	130785.0	66505.0	88851.0	112644.0	139439.0	96012.0	84347.0	90826.0	1.0	127935.0	86099.0	82691.0	77544.0	64714.0	1.0	110860.0	72822.0	63165.0	177001.0	53400.0	78890.0	122436.0	72799.0	89305.0	89300.0	129385.0	122353.0	112645.0	116322.0	118173.0	1.0	1.0	116831.0	108214.0	114157.0
190.048@4.3994374	4	2826470.0	4406344.0	3435771.0	3015381.0	5198540.0	2291366.0	4721630.0	3168766.0	3036101.0	3109811.0	3025998.0	3137796.0	3631633.0	1897360.0	3074876.0	3955588.0	4674563.0	3976538.0	5854544.0	3580992.0	4617721.0	3832716.0	4888329.0	5873923.0	4305798.0	4156295.0	3376844.0	3684725.0	4649768.0	5520093.0	2861296.0	3898662.0	4302639.0	5712842.0	3810768.0	3601807.0	3878355.0	3139682.0	5313837.0	1976136.0	3844717.0	3266756.0	2829246.0	3138199.0	5069990.0	3085378.0	2309987.0	7830963.0	2656319.0	3130345.0	6016619.0	3117427.0	4378700.0	4067408.0	5618068.0	6116528.0	5334946.0	5684222.0	5027242.0	4910438.0	5607789.0	5030015.0	5072151.0	4808602.0
131.05746@4.451092	2	1.0	177233.0	151422.0	121991.0	146483.0	136442.0	191218.0	115308.0	191760.0	207260.0	1.0	217764.0	192324.0	81143.0	228734.0	183018.0	229534.0	148411.0	1.0	277917.0	180975.0	193844.0	215629.0	204480.0	210688.0	232134.0	130234.0	144783.0	127134.0	195031.0	110008.0	97426.0	150599.0	171772.0	202678.0	211201.0	273393.0	214331.0	142827.0	111576.0	129033.0	180525.0	1.0	1.0	124207.0	111281.0	161916.0	1.0	1.0	203746.0	187024.0	1.0	220731.0	118000.0	165510.0	166736.0	1.0	157095.0	151682.0	155593.0	183701.0	163532.0	1.0	155429.0
944.65936@4.511724	3	92650.0	83793.0	1.0	90311.0	89153.0	102889.0	100970.0	118279.0	103573.0	101161.0	1.0	88371.0	85408.0	1.0	101320.0	98846.0	1.0	1.0	80048.0	97454.0	123146.0	77921.0	65529.0	95505.0	97288.0	95110.0	80028.0	86144.0	1.0	1.0	90321.0	103350.0	97269.0	77591.0	86499.0	94525.0	98576.0	97455.0	1.0	108436.0	129639.0	111739.0	102049.0	97039.0	88026.0	114652.0	104632.0	82786.0	128138.0	98516.0	91704.0	124185.0	111208.0	84220.0	57011.0	66207.0	59868.0	62665.0	60967.0	65613.0	62461.0	66856.0	67078.0	67323.0
280.06714@4.5038767	3	223487.0	1.0	1.0	274137.0	260351.0	207585.0	197394.0	138718.0	286242.0	293192.0	148885.0	288527.0	178882.0	247094.0	288258.0	203891.0	149499.0	129427.0	1.0	223782.0	369923.0	367867.0	276214.0	300293.0	229826.0	221427.0	271604.0	273675.0	1.0	1.0	176778.0	238823.0	1.0	1.0	157536.0	292788.0	259276.0	247400.0	161118.0	445740.0	533112.0	613128.0	257217.0	218498.0	496266.0	312381.0	139340.0	212648.0	473325.0	326347.0	216758.0	456757.0	222930.0	277775.0	204105.0	222043.0	198385.0	289697.0	178212.0	199881.0	332375.0	192959.0	170161.0	180957.0
865.506@4.539254	4	84017.0	57241.0	41573.0	69354.0	80624.0	50512.0	59242.0	52630.0	69199.0	45299.0	41155.0	63498.0	42514.0	82499.0	58613.0	64373.0	59204.0	61700.0	33543.0	83784.0	60554.0	54153.0	50506.0	83836.0	34527.0	85101.0	56986.0	85241.0	46494.0	46792.0	59952.0	69113.0	73694.0	53035.0	30267.0	77131.0	38120.0	44544.0	68496.0	90752.0	88573.0	65992.0	66282.0	60477.0	82323.0	87029.0	86511.0	47562.0	116465.0	64010.0	55122.0	85942.0	52353.0	68308.0	30062.0	36464.0	1.0	31558.0	31152.0	29053.0	27495.0	27102.0	29065.0	27764.0
979.9845@4.538104	4	1.0	97617.0	82912.0	56116.0	98592.0	91083.0	43627.0	41508.0	49077.0	138831.0	172653.0	116265.0	105811.0	1.0	92630.0	70423.0	51944.0	78904.0	138509.0	124657.0	98039.0	1.0	55141.0	69557.0	65923.0	49256.0	46215.0	61087.0	77956.0	187242.0	77281.0	32738.0	48382.0	53811.0	90042.0	55982.0	61914.0	40769.0	110584.0	59279.0	59699.0	1.0	73579.0	1.0	97244.0	140208.0	132404.0	80532.0	88486.0	103481.0	101625.0	48586.0	52292.0	50214.0	204921.0	225356.0	206479.0	218512.0	215027.0	221983.0	1.0	206322.0	200553.0	192050.0
807.5475@4.536	4	1782642.0	705896.0	636965.0	1406428.0	1555592.0	860336.0	1408426.0	1971546.0	2264586.0	781798.0	867890.0	1058658.0	613272.0	2913728.0	2247249.0	1596879.0	1128276.0	1156506.0	1107534.0	985768.0	1730545.0	1960238.0	1212754.0	2061135.0	1173570.0	1649182.0	1243300.0	1400075.0	1514002.0	1133088.0	883588.0	1554318.0	1278379.0	1028785.0	1376341.0	1418423.0	1074334.0	1649147.0	861356.0	3790667.0	2608584.0	3121337.0	1824306.0	1968872.0	2072334.0	1782018.0	1115774.0	1280164.0	5101574.0	1174037.0	1245778.0	2123322.0	1145530.0	1516335.0	366933.0	719576.0	640790.0	555268.0	295247.0	311350.0	578798.0	272360.0	276866.0	519148.0
714.4823@4.555018	2	2.2929974E7	1.3777482E7	1.3982226E7	1.7075214E7	2.347724E7	1.7069876E7	1.0	1.0	1.0	1.4052206E7	1.4089396E7	1.3733622E7	1.4539456E7	1.0	1.4339022E7	1.8442736E7	1.9926694E7	2.3160676E7	1.2213709E7	1.680042E7	1.5343198E7	1.0	9892339.0	1.0	1.1888383E7	1.0	1.642537E7	1.7040204E7	1.0	1.4066567E7	1.7306988E7	1.8826954E7	1.767711E7	1.6269416E7	1.3707175E7	1.7112338E7	1.1635441E7	1.314637E7	1.58245E7	1.0	2.0191298E7	1.0	1.7824626E7	1.0	1.3122374E7	2.205927E7	2.4505242E7	1.7360416E7	3.0725552E7	1.8164038E7	1.1853593E7	1.8061082E7	1.914585E7	1.748744E7	8686951.0	9604593.0	8684892.0	9930530.0	1.0026823E7	9497202.0	8845576.0	9825663.0	9689381.0	9858485.0
179.88712@4.556064	4	2.081371E7	4.8538608E7	4.6425212E7	4.042292E7	4.3560936E7	4.8084384E7	3.81658E7	3.7272084E7	4.0356696E7	4.4818168E7	4.626904E7	4.1491236E7	4.8258792E7	2.7498854E7	4.7600292E7	4.6665568E7	4.8833244E7	4.8552808E7	4.2586836E7	5.39279E7	4.8316996E7	1.3791152E7	4.0767032E7	4.1216292E7	4.3873456E7	4.0631196E7	3.7144212E7	4.2655884E7	4.8445812E7	5.3690232E7	4.5558664E7	3.7709192E7	3.8801848E7	4.2387288E7	4.9248052E7	4.0992232E7	4.1309524E7	3.5839148E7	4.643872E7	4.2530676E7	4.7315868E7	2.5961536E7	4.4958376E7	2.5209414E7	4.1952204E7	4.4082668E7	4.3951404E7	4.42946E7	4.0759228E7	4.2950296E7	4.1620816E7	3.905196E7	4.875344E7	3.95938E7	4.340228E7	5.324046E7	4.7255828E7	4.8214624E7	4.6308392E7	4.6056772E7	4.5688868E7	1.0	4.8448688E7	1.0
304.09012@4.6660004	4	246148.0	667114.0	190268.0	1.0	550433.0	208138.0	119567.0	1.0	313028.0	290940.0	576494.0	727126.0	541365.0	1.0	1061116.0	420652.0	180418.0	173243.0	269299.0	638122.0	1.0	649129.0	261228.0	665473.0	541809.0	152991.0	158358.0	271941.0	127054.0	760153.0	282519.0	583395.0	383346.0	485549.0	199323.0	376607.0	1247782.0	3040908.0	155533.0	387209.0	144432.0	435350.0	197604.0	1.0	146294.0	513387.0	290549.0	1.0	369372.0	219634.0	221901.0	497763.0	415273.0	52968.0	441271.0	261142.0	454775.0	450904.0	436548.0	469053.0	452982.0	453816.0	448850.0	451094.0
86.03642@4.707422	4	2334203.0	3273262.0	2913871.0	3745027.0	2875396.0	2614824.0	2816399.0	2572643.0	3200233.0	2808314.0	3150618.0	4084736.0	2979322.0	2247971.0	4052983.0	3848441.0	3290834.0	2610208.0	3763370.0	2683606.0	3274944.0	3355794.0	4574711.0	3385091.0	3430596.0	3861063.0	3397612.0	2985817.0	2679556.0	3577669.0	2622419.0	2950001.0	3040784.0	3445021.0	2963660.0	3160002.0	3401039.0	2906315.0	3104819.0	3284457.0	3170964.0	4196631.0	2984616.0	2482076.0	3940280.0	2690371.0	2960521.0	2980994.0	2486359.0	2784988.0	4882232.0	2450420.0	3577099.0	2719519.0	3661009.0	3936100.0	4036555.0	3728989.0	3446719.0	3561004.0	3457405.0	3461318.0	3378849.0	3174359.0
130.02621@4.7080803	4	2410941.0	4635018.0	2981065.0	5670394.0	3046440.0	3701267.0	4130536.0	3381073.0	4233672.0	4018051.0	4568505.0	5333070.0	4131317.0	2831265.0	4358639.0	4757980.0	4624625.0	2828727.0	5434996.0	3865459.0	4329251.0	5140724.0	6627851.0	3817567.0	5079873.0	5423778.0	4877201.0	4499558.0	3863861.0	3497203.0	2958736.0	4686864.0	4077630.0	4895117.0	4363782.0	4308304.0	4550604.0	4253295.0	4457316.0	5325245.0	4489672.0	5677935.0	4039535.0	2740147.0	6304997.0	3802681.0	3898953.0	4383681.0	3712120.0	3557570.0	7257776.0	2431269.0	5458684.0	4088344.0	5371831.0	5335675.0	5190669.0	5105450.0	5023753.0	1.0	5044177.0	4604625.0	1.0	4942925.0
174.01611@4.7244844	3	2481616.0	3416923.0	3037436.0	3695521.0	2912456.0	2910885.0	3133964.0	2719946.0	3294282.0	3040138.0	3657844.0	4234740.0	1.0	2365802.0	3969242.0	3744730.0	1.0	3286953.0	4816505.0	3075382.0	3395063.0	3224964.0	4407525.0	3840982.0	3427633.0	3934846.0	3616093.0	3710618.0	3024296.0	2285878.0	2962415.0	3401800.0	3317859.0	3760828.0	3527674.0	3380466.0	1459502.0	3246728.0	3815014.0	3372091.0	3138571.0	4163178.0	3177534.0	2615166.0	4056739.0	2665856.0	3132424.0	3187050.0	2475021.0	2811867.0	1.0	2533840.0	3934085.0	2702020.0	3684921.0	3805604.0	3627911.0	3392329.0	3225880.0	3682021.0	3234214.0	3332459.0	3400605.0	3323062.0
533.17346@4.7739816	3	98926.0	1.0	1.0	59840.0	184781.0	1.0	287939.0	1.0	210271.0	56233.0	85040.0	1.0	97093.0	94764.0	104466.0	167818.0	1.0	1.0	101767.0	96553.0	256108.0	133789.0	42344.0	65179.0	73588.0	157565.0	210787.0	120253.0	90480.0	157290.0	33040.0	89491.0	113893.0	69996.0	79525.0	158094.0	1.0	153219.0	120803.0	63530.0	145488.0	272182.0	130197.0	1.0	59243.0	89728.0	57196.0	77430.0	128266.0	1.0	74845.0	225638.0	29101.0	91060.0	75603.0	86744.0	83047.0	81077.0	80786.0	77579.0	79884.0	78564.0	79292.0	75325.0
218.09003@4.8910317	3	106986.0	134314.0	155866.0	115636.0	224850.0	154166.0	136840.0	173492.0	158514.0	184287.0	150794.0	157769.0	129952.0	107164.0	209867.0	146988.0	152393.0	131881.0	119461.0	173256.0	166377.0	134995.0	166375.0	165987.0	131241.0	125418.0	105161.0	164789.0	140299.0	163946.0	166793.0	143412.0	141278.0	122271.0	108215.0	143346.0	180973.0	144258.0	142243.0	249745.0	119462.0	158977.0	121404.0	148195.0	140163.0	147730.0	120785.0	141263.0	140013.0	233683.0	160524.0	161475.0	171285.0	1.0	179306.0	204320.0	202624.0	197664.0	198027.0	192314.0	192096.0	193477.0	182912.0	188283.0
206.04231@4.924793	3	155841.0	1.0	633584.0	643753.0	415941.0	531108.0	1.0	510868.0	673295.0	613030.0	710159.0	597896.0	454279.0	254925.0	622859.0	505833.0	525933.0	1.0	646375.0	672718.0	582641.0	1467987.0	2144168.0	1037472.0	899204.0	1488895.0	607074.0	459901.0	654665.0	600433.0	292953.0	1.0	616580.0	424924.0	811697.0	1.0	1.0	502317.0	789850.0	452744.0	624925.0	1485542.0	435332.0	592631.0	1.0	1.0	421800.0	424975.0	1.0	443659.0	1137212.0	470402.0	529836.0	467088.0	1.0	454384.0	520909.0	446479.0	1.0	379911.0	486389.0	456119.0	417124.0	451618.0
383.10745@4.954518	3	1.0	105922.0	1.0	1.0	88151.0	80017.0	100054.0	1.0	112068.0	74886.0	81837.0	82375.0	86692.0	197821.0	1.0	105887.0	1.0	90428.0	151010.0	138017.0	100308.0	134805.0	175136.0	100819.0	95725.0	108108.0	1.0	100533.0	153843.0	131073.0	84072.0	112117.0	116217.0	128750.0	91042.0	96253.0	121156.0	1.0	131974.0	95409.0	82058.0	146427.0	80066.0	85387.0	173727.0	59977.0	54442.0	87704.0	72236.0	84563.0	143724.0	86375.0	112892.0	84990.0	101901.0	118107.0	114773.0	105500.0	112553.0	106980.0	109405.0	104576.0	106244.0	103972.0
152.0333@4.971462	2	293877.0	180478.0	153495.0	123442.0	322867.0	1.0	213571.0	126889.0	179017.0	153661.0	156540.0	127515.0	150163.0	1.0	95618.0	132393.0	189727.0	348554.0	369281.0	290505.0	1.0	1.0	154306.0	156024.0	1.0	148110.0	184755.0	258355.0	215968.0	231412.0	277756.0	195642.0	1.0	2234939.0	1.0	1.0	236746.0	152897.0	276641.0	277486.0	237462.0	279994.0	174674.0	1.9965702E7	745655.0	249813.0	1.0	348935.0	518012.0	220207.0	3.991426E7	1.0	146753.0	121979.0	172728.0	190591.0	171647.0	174840.0	183856.0	177238.0	1.0	1.0	211096.0	203195.0
134.02106@5.0202026	4	4366461.0	5781693.0	5560013.0	5525494.0	5800165.0	2822084.0	6651874.0	5013773.0	3370824.0	1988922.0	4584859.0	4895167.0	4557180.0	1897899.0	6909484.0	5778786.0	6109532.0	4792504.0	8409634.0	6237276.0	3193676.0	7914317.0	1.409777E7	5956648.0	3249471.0	6136476.0	4041271.0	6083410.0	5553922.0	5611965.0	4041838.0	4332047.0	4121429.0	6821960.0	6181947.0	7940631.0	3027577.0	4050402.0	5528274.0	2704495.0	3827742.0	5030620.0	4934732.0	4000683.0	7840874.0	5761621.0	4616010.0	6224076.0	3597856.0	3777497.0	6250485.0	2243824.0	2311366.0	4197207.0	9056115.0	9614418.0	7899131.0	8921052.0	8066014.0	7059685.0	8215672.0	7357479.0	7291832.0	8082522.0
288.02847@5.0706906	4	1.0	295599.0	314141.0	1.0	83589.0	155992.0	325986.0	321758.0	162438.0	237461.0	276471.0	231915.0	114603.0	159936.0	457302.0	306842.0	157350.0	91600.0	204779.0	1.0	225527.0	195788.0	601414.0	290532.0	197635.0	302926.0	159379.0	180805.0	243354.0	111610.0	75095.0	75593.0	117762.0	125744.0	220820.0	153122.0	119074.0	180092.0	134180.0	1.0	180002.0	274415.0	347383.0	250026.0	1.0	215283.0	170181.0	278352.0	1.0	153781.0	361007.0	147378.0	198699.0	172705.0	269853.0	307687.0	303961.0	253270.0	249115.0	367297.0	259494.0	289533.0	299862.0	259776.0
