# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : K_PEX 
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 3 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri May 18 16:00:57 CEST 2018
Compound	Number Passed	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
387.18872@3.570588	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64667.0	1.0	1.0	1.0	23273.0	1.0	40794.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	66370.0	67203.0	1.0	1.0	1.0	36105.0	1.0	31040.0	31237.0	27975.0	29213.0	24357.0	27543.0	24035.0	22173.0	1.0	24328.0
309.10464@3.5890558	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	125888.0	162946.0	1.0	1.0	1.0	127434.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	111132.0	62489.0	1.0	1.0	1.0	1.0	132472.0	122160.0	137979.0	137390.0	1.0	66021.0	1.0	38531.0	116201.0	115957.0
148.07358@3.588468	1	1.0	209767.0	1.0	1.0	1.0	1.0	1.0	3373910.0	1.0	1.0	3612582.0	2.7488582E7	2303676.0	6902188.0	1.0	2.5215526E7	6096178.0	1.0428073E7	1373519.0	1.0	1.0	1.0	9292028.0	1.0	1.1430705E7	1.0	6783150.0	2.6833166E7	2.7279294E7	5746640.0	1.0	3502863.0	4.2940528E7	3085017.0	1.0066056E7	1.0516409E7	1.0224612E7	1.0023101E7	9647750.0	9582009.0	9514844.0	9131658.0	9303259.0	8833205.0
353.20493@3.595963	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	56979.0	359725.0	1.0	55831.0	1.0	269309.0	1.0	77089.0	1.0	1.0	1.0	1.0	62794.0	1.0	109044.0	1.0	45728.0	410517.0	268143.0	1.0	1.0	1.0	573721.0	1.0	126167.0	149045.0	144209.0	111622.0	95695.0	103120.0	104630.0	93731.0	99798.0	85734.0
158.00359@3.6017003	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	478202.0	1.0	294912.0	1.0	1.0	1.0	1.0	1.0	1.0	464996.0	1.0	155259.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1848839.0	1.0	1.0	1.0	1.0	1.0	793056.0	777561.0	794546.0	774340.0	748981.0	737313.0	760090.0	655213.0	701318.0	682018.0
418.24832@3.6269047	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	88896.0	331746.0	1.0	1.0	1.0	174678.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	59351.0	1.0	1.0	759728.0	148943.0	1.0	1.0	46508.0	601045.0	1.0	84641.0	81836.0	104661.0	87667.0	87846.0	108176.0	91097.0	81286.0	81979.0	80917.0
231.12788@3.6222608	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	157356.0	255480.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	243076.0	1.0	132011.0	1.0	333504.0	445042.0	660956.0	1.0	1.0	1.0	391142.0	1.0	166532.0	509084.0	188652.0	164194.0	468902.0	765008.0	503829.0	165917.0	159703.0	505098.0
246.0913@3.6314998	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	322071.0	1.0	1.0	241644.0	890101.0	202196.0	453243.0	1.0	1004687.0	403970.0	665358.0	145114.0	1.0	1.0	1.0	675147.0	1.0	634684.0	1.0	416201.0	574006.0	1179722.0	1.0	1.0	1.0	1032620.0	286961.0	467828.0	503464.0	586152.0	522468.0	500643.0	751058.0	519108.0	500985.0	504495.0	522210.0
369.12073@3.6333613	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1649665.0	2239767.0	1.0	710772.0	1.0	1.0	1.0	920035.0	121354.0	1.0	1.0	1.0	823617.0	1.0	1352475.0	1.0	798407.0	3115036.0	1831675.0	934082.0	1.0	1.0	1.0	350325.0	1659611.0	1651944.0	1537691.0	1516280.0	1521796.0	1490615.0	1557590.0	1477239.0	1513841.0	1482453.0
241.10802@3.650457	1	1.0	1.0	1.0	74603.0	1.0	1.0	1.0	1.0	74307.0	1.0	3490121.0	7818120.0	1476445.0	2148361.0	1.0	4889655.0	1698612.0	2380200.0	467188.0	1.0	1.0	1.0	2269591.0	1.0	3449455.0	1.0	1.0	9438515.0	5140643.0	2631544.0	1.0	485447.0	8730743.0	1354437.0	3872998.0	3974582.0	4064911.0	4123358.0	3858472.0	3632121.0	4132878.0	3718824.0	3556925.0	3666885.0
303.1492@3.6724885	1	1.0	42920.0	31136.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2116506.0	4909556.0	666803.0	1018753.0	1.0	1.0	694274.0	1345008.0	204629.0	1.0	1.0	1.0	1150367.0	1.0	1762470.0	1.0	1079622.0	6067675.0	3157124.0	1202064.0	1.0	2101439.0	6245519.0	533815.0	2097602.0	2031414.0	2439826.0	2172801.0	1960536.0	2997098.0	2114490.0	2143279.0	2058301.0	2026273.0
323.1552@3.6728604	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1296573.0	1975810.0	491389.0	745231.0	1.0	1566720.0	497548.0	818652.0	131079.0	1.0	1.0	1.0	699036.0	1.0	1138090.0	1.0	780849.0	2443118.0	1623728.0	831636.0	1.0	1277331.0	2516602.0	400838.0	1361621.0	1262758.0	1468255.0	1286148.0	1153987.0	1756070.0	1247851.0	1258883.0	1208686.0	1183207.0
268.12698@3.680351	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	543695.0	1013594.0	1.0	290437.0	1.0	520341.0	198566.0	305921.0	1.0	1.0	1.0	1.0	256431.0	1.0	404940.0	1.0	1.0	1050355.0	681265.0	295348.0	1.0	278367.0	851497.0	124493.0	660340.0	625913.0	558250.0	551226.0	547341.0	495713.0	541122.0	430548.0	520021.0	427129.0
131.05794@3.6975334	3	239463.0	214021.0	271429.0	245938.0	1.0	271558.0	1.0	206752.0	229533.0	251367.0	178441.0	301434.0	197286.0	282143.0	164453.0	256491.0	248176.0	279250.0	1.0	319854.0	249037.0	221057.0	262407.0	181645.0	210848.0	316276.0	181828.0	303993.0	329365.0	166597.0	178023.0	156557.0	235751.0	214332.0	304765.0	303516.0	312668.0	285657.0	291818.0	291150.0	282981.0	266920.0	273202.0	263271.0
130.00388@3.8572226	1	1.0	1.0	1.0	679743.0	1.0	1.0	1.0	1.0	460283.0	547378.0	1.0	627375.0	1.0	482998.0	586477.0	543737.0	1.0	1.0	1.0	1.0	1.0	438043.0	1.0	1.0	1.0	1.0	1.0	1.0	446692.0	481148.0	472850.0	1.0	571815.0	631085.0	525963.0	582248.0	621164.0	588666.0	538657.0	1.0	488104.0	492171.0	533368.0	1.0
369.12045@3.9606507	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	157848.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	291352.0	1.0	813627.0	1.0	1.0	1.0	1.0	134949.0	803328.0	554269.0	809394.0	1.0	835206.0	653374.0	561092.0	451209.0	465172.0	642729.0
95.036@3.9931335	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	75112.0	1.0	163204.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	151971.0	1.0	1.0	1.0	1.0	1.0	120670.0	112090.0	122297.0	109882.0	118471.0	106971.0	133069.0	1.0	123333.0	1.0
210.93604@4.062714	1	1.0	1076240.0	1.0	1.0	1.0	1219556.0	1.0	1.0	1.0	1.0	1122241.0	1.0	1085905.0	1.0	1.0	1021974.0	1.0	1180333.0	1.0	1.0	1.0	1.0	1.0	1.0	1278859.0	1.0	1.0	844854.0	1018429.0	1068964.0	1158272.0	1010090.0	817526.0	1.0	1213980.0	1254082.0	1189000.0	1114091.0	1081444.0	1084835.0	979779.0	893198.0	1007968.0	876951.0
198.07498@4.157714	1	61871.0	1.0	1.0	63444.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	158761.0	107311.0	375033.0	1.0	65499.0	150232.0	155859.0	1.0	125994.0	1.0	82724.0	59477.0	1.0	1.0	1.0	1.0	157647.0	404674.0	1.0	129743.0	1.0	1.0	153219.0	141597.0	149481.0	142258.0	144182.0	130946.0	121226.0	141717.0	140425.0	134806.0	132056.0
284.89413@4.890267	1	1.0	131320.0	1.0	198181.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	172823.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	129777.0	1.0	1.0	1.0	1.0	1.0	241389.0	1.0	236591.0	227599.0	191354.0	203705.0	193330.0	196327.0	196883.0	1.0
237.9953@5.0058427	2	356404.0	1.0	423025.0	318707.0	1.0	362715.0	1.0	351323.0	1.0	245549.0	1.0	273813.0	208828.0	1.0	227773.0	212999.0	1.0	331883.0	253136.0	368475.0	243260.0	1.0	305350.0	1.0	234860.0	325043.0	284289.0	175829.0	514307.0	241200.0	229891.0	319476.0	213527.0	230149.0	420516.0	459852.0	448360.0	408502.0	373545.0	549716.0	382383.0	447910.0	461279.0	1.0
387.15845@5.393231	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31574.0	1.0	1.0	23827.0	1.0	1.0	76757.0	98166.0	91111.0	86679.0	96728.0	99051.0	93976.0	96771.0	95247.0	99265.0
410.07352@5.4136553	1	66653.0	62129.0	110417.0	80725.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	59154.0	66881.0	57844.0	1.0	1.0	102250.0	1.0	1.0	83014.0	1.0	1.0	1.0	1.0	1.0	148918.0	43086.0	63222.0	56785.0	1.0	48848.0	100170.0	103974.0	96868.0	89445.0	96907.0	85846.0	90667.0	86051.0	89650.0	81866.0
233.06628@6.038361	1	96255.0	1.0	1.0	171915.0	1.0	1.0	1.0	1.0	1.0	51640.0	118911.0	70155.0	64408.0	82602.0	126672.0	102424.0	93015.0	79402.0	1.0	87761.0	1.0	1.0	1.0	1.0	111363.0	1.0	99054.0	123715.0	91614.0	140345.0	104870.0	106639.0	1.0	113516.0	93447.0	93810.0	101836.0	88782.0	83525.0	92135.0	86703.0	82049.0	79746.0	83113.0
392.0384@6.3147144	1	1.0	162874.0	113692.0	1.0	1.0	1.0	1.0	1.0	1.0	618999.0	546089.0	1.0	456076.0	1.0	1.0	168069.0	1.0	158012.0	1.0	1.0	1.0	1.0	190184.0	1.0	1.0	1.0	419660.0	505206.0	137440.0	260525.0	442937.0	1.0	1.0	379205.0	394778.0	491037.0	524896.0	1.0	411436.0	946609.0	441496.0	1.0	497563.0	486952.0
364.08014@6.156048	1	44631.0	1.0	1.0	57151.0	1.0	325016.0	1.0	1.0	1.0	1.0	59711.0	1.0	56610.0	47980.0	47144.0	65606.0	78218.0	53196.0	51757.0	1.0	57351.0	1.0	57765.0	113093.0	38590.0	1.0	1.0	57999.0	518925.0	1.0	55096.0	1.0	105565.0	64640.0	74747.0	90848.0	109256.0	94168.0	75991.0	145962.0	93350.0	101680.0	100257.0	95164.0
344.09265@6.878299	1	133809.0	71887.0	1.0	69335.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106112.0	1.0	127278.0	136108.0	84226.0	1.0	144646.0	1.0	87832.0	1.0	1.0	99385.0	44402.0	105265.0	1.0	1.0	1.0	72614.0	100996.0	1.0	1.0	1.0	100693.0	102888.0	121716.0	110674.0	94043.0	105898.0	99410.0	86646.0	91611.0	95543.0	93952.0
329.1137@6.9246316	1	249594.0	1.0	1.0	411323.0	1.0	234045.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	197525.0	143775.0	1.0	148737.0	1.0	223365.0	49411.0	1.0	111653.0	1.0	1.0	1.0	1.0	104702.0	94684.0	1.0	1.0	1.0	87422.0	1.0	207376.0	227642.0	1.0	160206.0	164649.0	169131.0	146023.0	140016.0	131826.0	126977.0
320.0831@6.919052	1	201120.0	67528.0	89946.0	286356.0	1.0	203098.0	1.0	1.0	1.0	1.0	86568.0	37017.0	1.0	1.0	135084.0	104976.0	38536.0	56469.0	1.0	185979.0	1.0	1.0	63172.0	1.0	54110.0	63404.0	1.0	1.0	73173.0	1.0	1.0	68637.0	52997.0	47440.0	155603.0	140744.0	118686.0	115743.0	112378.0	130444.0	95850.0	95318.0	84512.0	78953.0
356.0566@6.8750944	1	389133.0	441817.0	384811.0	114074.0	1.0	1.0	1.0	144350.0	198259.0	231074.0	404192.0	302027.0	195862.0	462524.0	272431.0	194405.0	365650.0	303003.0	1.0	179561.0	1.0	135656.0	381028.0	1.0	1.0	1.0	1.0	1.0	66835.0	1.0	373252.0	1.0	1.0	324102.0	1.0	340647.0	363167.0	339876.0	331467.0	321320.0	304116.0	276675.0	306979.0	301953.0
301.01498@7.1699767	2	1.0	1.0	1.0	246551.0	1.0	356395.0	1.0	1.0	1.0	1.0	139638.0	175648.0	152195.0	1.0	153587.0	130620.0	164692.0	197502.0	1.0	205428.0	295799.0	208849.0	160784.0	158474.0	198248.0	1.0	91050.0	1.0	172851.0	133237.0	118452.0	1.0	161917.0	136960.0	157879.0	213237.0	174672.0	209520.0	160230.0	153481.0	144240.0	145845.0	162319.0	1.0
266.85867@7.2005944	1	1.0	1.0	1.0	1.0	1.0	235485.0	1.0	98669.0	1.0	1.0	108839.0	1.0	133877.0	1.0	1.0	132678.0	123003.0	85069.0	104635.0	106998.0	168276.0	103407.0	115361.0	123077.0	131061.0	1.0	1.0	1.0	140498.0	115130.0	1.0	1.0	1.0	81273.0	105173.0	110288.0	99974.0	101910.0	101308.0	1.0	125352.0	105496.0	92097.0	99388.0
364.96442@7.2404866	1	1.0	1.0	1.0	234002.0	1.0	1.0	1.0	176970.0	1.0	74692.0	210456.0	1.0	340391.0	1.0	1.0	1.0	1.0	1.0	152647.0	253154.0	306527.0	182599.0	1.0	187612.0	168465.0	1.0	178244.0	1.0	313008.0	1.0	127227.0	1.0	203366.0	164428.0	251573.0	302355.0	238235.0	230261.0	259724.0	253070.0	1.0	254255.0	244076.0	1.0
448.03738@7.298325	1	1.0	158967.0	51580.0	359886.0	1.0	1.0	1.0	1.0	1.0	174572.0	356057.0	164600.0	249462.0	1.0	1.0	255422.0	263435.0	254856.0	292944.0	352934.0	1.0	328286.0	215598.0	1.0	343620.0	42339.0	285037.0	1.0	286612.0	244393.0	218482.0	1.0	239741.0	220909.0	242651.0	252712.0	285447.0	234239.0	213468.0	387802.0	207152.0	251406.0	218404.0	203491.0
428.09964@7.3362007	1	1.0	1.0	1.0	91624.0	1.0	132745.0	1.0	120072.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	170016.0	1.0	1.0	130422.0	141344.0	130221.0	1.0	1.0	153974.0	1.0	1.0	1.0	128690.0	1.0	1.0	1.0	109595.0	1.0	99913.0	126842.0	1.0	1.0	124227.0	118388.0	115167.0	121951.0	115009.0	117687.0
289.12463@7.4536963	2	130873.0	26255.0	142142.0	128404.0	1.0	124969.0	1.0	163764.0	1.0	45558.0	1.0	64348.0	84538.0	59633.0	148751.0	47216.0	203232.0	80837.0	58406.0	100847.0	217089.0	99266.0	103945.0	1.0	66622.0	87014.0	1.0	104718.0	53409.0	75384.0	54068.0	111132.0	38387.0	107023.0	93572.0	106814.0	109154.0	84478.0	98405.0	90362.0	95109.0	100169.0	95968.0	93589.0
326.9442@7.4670367	1	1.0	1.0	1.0	1.0	1.0	2466646.0	1.0	1.0	1.0	1.0	1.0	1416911.0	1.0	1.0	1.0	1.0	1.0	1.0	643597.0	652796.0	621532.0	1.0	689206.0	1.0	604815.0	1.0	773468.0	1.0	1190535.0	775781.0	1.0	1000282.0	720569.0	1.0	769032.0	830356.0	841278.0	806812.0	753836.0	729799.0	717660.0	685478.0	682605.0	648410.0
247.01773@7.46725	1	1.0	1.0	1.0	333030.0	1.0	922510.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	291384.0	281500.0	284837.0	1.0	1.0	1.0	259720.0	1.0	337686.0	1.0	239766.0	303477.0	168614.0	389861.0	1.0	156911.0	309803.0	327045.0	331931.0	310128.0	304350.0	298775.0	290616.0	275342.0	1.0	269688.0
391.98883@8.796207	2	72094.0	1.0	1.0	28489.0	1.0	45357.0	1.0	336233.0	290590.0	364886.0	124698.0	112279.0	169848.0	111172.0	50275.0	52985.0	240420.0	104918.0	298602.0	50389.0	365088.0	162307.0	111515.0	562710.0	732347.0	498044.0	121292.0	136886.0	404006.0	445743.0	1.0	148883.0	630590.0	296734.0	1.0	64853.0	71483.0	56997.0	50007.0	92312.0	59232.0	81825.0	71029.0	1.0
605.87787@10.869401	2	115229.0	1.0	100229.0	1.0	1.0	94337.0	1.0	102041.0	107217.0	1.0	130297.0	138382.0	127442.0	129478.0	119305.0	121826.0	91043.0	120067.0	101769.0	134525.0	120231.0	118752.0	130248.0	135043.0	123703.0	102845.0	107731.0	122764.0	72889.0	135893.0	127579.0	110831.0	132393.0	125874.0	95028.0	120812.0	114255.0	124937.0	125268.0	111044.0	140734.0	114971.0	118944.0	114140.0
237.07262@12.781703	1	148578.0	230638.0	272984.0	1.0	1.0	150277.0	1.0	1.0	1.0	1.0	111555.0	1.0	197076.0	127402.0	183135.0	101219.0	127165.0	111313.0	104278.0	1.0	1.0	62655.0	1.0	1.0	154664.0	1.0	147237.0	1.0	56084.0	259042.0	170697.0	1.0	1.0	203028.0	177702.0	190940.0	184335.0	188206.0	188782.0	181165.0	180789.0	165888.0	185686.0	183062.0
422.23132@2.4369333	1	51446.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	59215.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	90883.0	82417.0	1.0	87821.0	75925.0	74952.0	82834.0	74162.0	80113.0	82553.0
248.1779@2.8524392	2	520822.0	903114.0	830193.0	18692.0	1.0	1.0	1.0	606222.0	613402.0	532607.0	1.0	902002.0	1041569.0	354888.0	507051.0	1.0	1.0	586151.0	32235.0	401497.0	380384.0	505887.0	656969.0	1008861.0	454153.0	337010.0	857431.0	429584.0	1.0	587006.0	737640.0	1.0	1.0	607694.0	1.0	365937.0	371396.0	350238.0	1.0	339136.0	342515.0	358537.0	319677.0	327754.0
314.24518@2.8453333	1	56960.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	34096.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	194971.0	161467.0	160045.0	162194.0	140162.0	142981.0	134071.0	135866.0	121808.0	135271.0
600.22345@2.8790605	1	18148.0	75369.0	47162.0	28436.0	1.0	1.0	1.0	1.0	1.0	53999.0	1.0	22020.0	56473.0	60555.0	1.0	40220.0	1.0	97233.0	1.0	1.0	1.0	1.0	81135.0	1.0	1.0	64147.0	35640.0	1.0	1.0	1.0	54735.0	1.0	1.0	1.0	64008.0	28706.0	68590.0	75319.0	69199.0	36130.0	69993.0	64993.0	62877.0	35305.0
366.2029@2.8839996	1	68926.0	1.0	63558.0	1.0	1.0	1.0	1.0	1.0	1.0	44690.0	1.0	1.0	1.0	1.0	70056.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	75983.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	79370.0	1.0	1.0	1.0	1.0	50851.0	59068.0	1.0	50979.0	51897.0	63836.0	60512.0	55184.0	64464.0
368.01624@3.2366002	1	67758.0	70412.0	75068.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	48071.0	1.0	1.0	1.0	1.0	51859.0	1.0	1.0	1.0	1.0	1.0	51201.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25716.0	78377.0	90838.0	84828.0	87957.0	90384.0	93730.0	98464.0	100289.0	98151.0	1.0
384.04706@3.4497144	1	149222.0	180052.0	189394.0	83059.0	1.0	1.0	1.0	1.0	1.0	668308.0	91307.0	92938.0	82585.0	150342.0	98472.0	72747.0	99422.0	109943.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	43768.0	1.0	1.0	1.0	78173.0	66672.0	1.0	1.0	331398.0	346750.0	329944.0	339074.0	323109.0	296013.0	457459.0	286262.0	267268.0	264579.0
224.94997@3.445555	2	255688.0	306978.0	399782.0	378703.0	1.0	408082.0	1.0	249732.0	352988.0	578283.0	238666.0	1.0	373829.0	257520.0	356107.0	329614.0	423690.0	372073.0	264407.0	218680.0	1.0	298603.0	149659.0	286433.0	359057.0	405183.0	254200.0	1.0	1.0	205663.0	269067.0	420613.0	125752.0	1.0	283790.0	323413.0	304939.0	282725.0	255325.0	276051.0	247679.0	254880.0	260595.0	241588.0
242.01788@3.9819126	1	237909.0	227416.0	236648.0	143341.0	1.0	1.0	1.0	1.0	1.0	1.0	153082.0	121608.0	1.0	195651.0	173779.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	142240.0	1.0	1.0	358320.0	362631.0	377179.0	383457.0	375428.0	344012.0	321842.0	305848.0	314540.0	288087.0
422.0745@4.4261246	1	51441.0	1.0	1.0	1.0	1.0	39949.0	1.0	1.0	1.0	1.0	56343.0	1.0	46229.0	1.0	1.0	1.0	50366.0	1.0	1.0	42838.0	1.0	1.0	44515.0	38864.0	1.0	43767.0	45678.0	1.0	1.0	31147.0	1.0	1.0	1.0	1.0	43558.0	52230.0	45893.0	1.0	47279.0	1.0	42738.0	39757.0	42000.0	43821.0
230.86633@4.537125	1	125451.0	1.0	195929.0	262820.0	1.0	1.0	1.0	1.0	72273.0	1.0	1.0	1.0	1.0	569390.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	140634.0	155449.0	1.0	1.0	1.0	648456.0	604489.0	359744.0	395223.0	444876.0	401608.0	361326.0	367716.0	388085.0	343594.0
784.5305@4.5841436	1	1410072.0	1866362.0	733532.0	1263326.0	1.0	19192.0	1.0	1.0	1.0	1.0	738925.0	1052890.0	126842.0	610480.0	1352056.0	1523152.0	47723.0	112088.0	1.0	173567.0	1.0	1.0	39195.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	155525.0	1.0	1.0	533627.0	61348.0	467108.0	490522.0	491663.0	48015.0	436038.0	473885.0	35886.0	36300.0
466.10562@5.145334	1	38821.0	42374.0	62464.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47815.0	49510.0	45713.0	44333.0	42517.0	41358.0	1.0	37236.0	37918.0	34864.0
490.12347@5.179807	1	57690.0	43832.0	76623.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	54271.0	51158.0	29286.0	50104.0	1.0	1.0	40590.0	37073.0	1.0	1.0	1.0	1.0	52882.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	37933.0	79559.0	99010.0	84426.0	88290.0	75409.0	98140.0	82484.0	83159.0	80186.0	81907.0
102.031@5.136095	1	395437.0	412471.0	539106.0	765178.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	374758.0	303075.0	344012.0	1.0	387912.0	1.0	504976.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	843539.0	792734.0	727745.0	723570.0	614397.0	545202.0	674210.0	588927.0	600365.0	617662.0
482.13705@5.1985936	1	85894.0	63613.0	96414.0	54804.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	69364.0	35128.0	83210.0	64871.0	35924.0	71985.0	59556.0	1.0	50570.0	1.0	1.0	75654.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52257.0	109425.0	123953.0	122017.0	111831.0	119362.0	122530.0	123798.0	125160.0	127017.0	129749.0
142.87424@5.53226	1	912799.0	1.0	280166.0	1356662.0	1.0	165983.0	1.0	1.0	1.0	1.0	1.0	383537.0	1.0	1.0	1.0	560198.0	1.0	480253.0	1.0	1.0	1.0	1.0	362529.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	547852.0	311290.0	1.0	1.0	672851.0	552783.0	344787.0	354957.0	373256.0	373224.0	330028.0	1.0	305753.0	311323.0
112.0159@5.8324866	1	2.5536714E7	1.0	1.0	1.0	1.0	2.5297956E7	1.0	1.0	1.0	1.9039244E7	2.8096118E7	3.0504186E7	2.8599204E7	2.2272428E7	1.992147E7	2.7998476E7	1.0	2.6152416E7	1.0	1.0	3.3979056E7	1.0	1.8062886E7	1.0	2.3600606E7	1.0	2.228331E7	2.4019712E7	1.0	1.0	1.0	1.0	1.0	1.8667328E7	1.3809656E7	1.36932E7	1.2844666E7	1.2754652E7	1.2095864E7	2.0531564E7	1.2541042E7	1.9953968E7	1.9862334E7	2.0241096E7
423.86115@5.97674	1	49096.0	56994.0	1.0	1.0	1.0	56976.0	1.0	1.0	1.0	34771.0	1.0	1.0	1.0	49827.0	44534.0	1.0	1.0	1.0	1.0	85804.0	1.0	1.0	42075.0	49958.0	1.0	1.0	38220.0	1.0	1.0	32698.0	52780.0	1.0	1.0	1.0	42095.0	47189.0	46659.0	44109.0	38514.0	49705.0	38848.0	39749.0	36820.0	37679.0
456.09116@6.081958	1	48355.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	102110.0	46348.0	49104.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	97820.0	140224.0	139276.0	120906.0	135167.0	164951.0	156157.0	162885.0	161424.0	165990.0
536.08167@6.245227	1	991661.0	1.0	1.0	36460.0	1.0	1.0	1.0	1.0	508284.0	540194.0	49038.0	616725.0	601460.0	50227.0	38313.0	774466.0	807136.0	647597.0	1.0	698225.0	1.0	418064.0	733289.0	1.0	1.0	374901.0	692864.0	786316.0	1.0	1.0	852162.0	1.0	1.0	825509.0	769208.0	921005.0	50559.0	720651.0	733867.0	713852.0	714976.0	751182.0	712107.0	738759.0
